name,link_id,from_cell_id,to_cell_id,length,lanes,free_speed,capacity,geometry,allowed_uses,number_of_micro_link
,7027,5230,5165,492.46411307438734,,,,"LINESTRING (120.66432174 31.48039132, 120.67168379 31.4757772)",auto;bike;walk,1
,7028,5231,5230,522.2719894739787,,,,"LINESTRING (120.67168379 31.48039132, 120.66432174 31.48039132)",auto;bike;walk,1
,7029,5230,5229,486.2334482492596,,,,"LINESTRING (120.66432174 31.48039132, 120.6569597 31.48039132)",auto;bike;walk,1
,7030,5229,5228,459.40317723493126,,,,"LINESTRING (120.6569597 31.48039132, 120.64959766 31.48039132)",auto;bike;walk,2
,7031,3664,3738,331.1457445843544,,,,"LINESTRING (120.64223561 31.36965241, 120.64223561 31.37426653)",auto;bike;walk,1
,7032,3738,3816,168.90169116936175,,,,"LINESTRING (120.64223561 31.37426653, 120.64223561 31.37888065)",auto;bike;walk,1
,7033,4086,4087,659.9129849843007,,,,"LINESTRING (120.62751152 31.39733714, 120.63487356 31.39733714)",auto;bike;walk,1
,7034,4087,4088,617.4981130004695,,,,"LINESTRING (120.63487356 31.39733714, 120.64223561 31.39733714)",auto;bike;walk,1
,7035,4088,4089,644.3836129547158,,,,"LINESTRING (120.64223561 31.39733714, 120.64959766 31.39733714)",auto;bike;walk,1
,7036,4088,4087,617.5959677885043,,,,"LINESTRING (120.64223561 31.39733714, 120.63487356 31.39733714)",auto;bike;walk,1
,7037,4087,4086,664.7346031980446,,,,"LINESTRING (120.63487356 31.39733714, 120.62751152 31.39733714)",auto;bike;walk,1
,7038,4024,4087,480.3676585478823,,,,"LINESTRING (120.63487356 31.39272302, 120.63487356 31.39733714)",auto;bike;walk,1
,7039,4087,4024,480.3676585478823,,,,"LINESTRING (120.63487356 31.39733714, 120.63487356 31.39272302)",auto;bike;walk,1
,7040,4087,4142,226.63080048465022,,,,"LINESTRING (120.63487356 31.39733714, 120.63487356 31.40195126)",auto;bike;walk,1
,7041,4142,4087,226.63080048465022,,,,"LINESTRING (120.63487356 31.40195126, 120.63487356 31.39733714)",auto;bike;walk,1
,7042,4142,4197,283.9125759948043,,,,"LINESTRING (120.63487356 31.40195126, 120.63487356 31.40656538)",auto;bike;walk,2
,7043,4197,4142,435.61552340785863,,,,"LINESTRING (120.63487356 31.40656538, 120.63487356 31.40195126)",auto;bike;walk,1
,7044,4024,4025,641.0826637128897,,,,"LINESTRING (120.63487356 31.39272302, 120.64223561 31.39272302)",auto;bike;walk,1
,7045,4025,4024,641.0826637128896,,,,"LINESTRING (120.64223561 31.39272302, 120.63487356 31.39272302)",auto;bike;walk,1
,7046,4025,4026,314.6842155738592,,,,"LINESTRING (120.64223561 31.39272302, 120.64959766 31.39272302)",auto;bike;walk,1
,7047,4026,4025,314.6842155738592,,,,"LINESTRING (120.64959766 31.39272302, 120.64223561 31.39272302)",auto;bike;walk,1
,7048,4026,3962,308.8728271408688,,,,"LINESTRING (120.64959766 31.39272302, 120.64959766 31.38810889)",auto;bike;walk,2
,7049,3962,4026,308.8728271408688,,,,"LINESTRING (120.64959766 31.38810889, 120.64959766 31.39272302)",auto;bike;walk,2
,7050,4026,4089,484.50277208980833,,,,"LINESTRING (120.64959766 31.39272302, 120.64959766 31.39733714)",auto;bike;walk,2
,7051,4089,4026,484.50277208980833,,,,"LINESTRING (120.64959766 31.39733714, 120.64959766 31.39272302)",auto;bike;walk,2
,7052,4199,4198,404.3141233212049,,,,"LINESTRING (120.64959766 31.40656538, 120.64223561 31.40656538)",auto;bike;walk,1
,7053,4198,4199,404.3141233212049,,,,"LINESTRING (120.64223561 31.40656538, 120.64959766 31.40656538)",auto;bike;walk,1
,7054,4198,4257,418.15227973329235,,,,"LINESTRING (120.64223561 31.40656538, 120.63487356 31.4111795)",auto;bike;walk,1
,7055,4257,4198,418.15227973329235,,,,"LINESTRING (120.63487356 31.4111795, 120.64223561 31.40656538)",auto;bike;walk,1
,7056,4257,4256,338.46086806707945,,,,"LINESTRING (120.63487356 31.4111795, 120.62751152 31.4111795)",auto;bike;walk,2
,7057,4256,4257,338.46086806707945,,,,"LINESTRING (120.62751152 31.4111795, 120.63487356 31.4111795)",auto;bike;walk,2
,7058,4145,4090,221.68955686361952,,,,"LINESTRING (120.6569597 31.40195126, 120.6569597 31.39733714)",auto;bike;walk,3
,7059,4145,4144,477.63237403753345,,,,"LINESTRING (120.6569597 31.40195126, 120.64959766 31.40195126)",auto;bike;walk,1
,7060,4144,4143,642.0490286188959,,,,"LINESTRING (120.64959766 31.40195126, 120.64223561 31.40195126)",auto;bike;walk,1
,7061,4143,4142,536.1193514040242,,,,"LINESTRING (120.64223561 31.40195126, 120.63487356 31.40195126)",auto;bike;walk,2
,7062,4197,4196,258.04284059905024,,,,"LINESTRING (120.63487356 31.40656538, 120.62751152 31.40656538)",auto;bike;walk,1
,7063,4090,4145,598.5178081667713,,,,"LINESTRING (120.6569597 31.39733714, 120.6569597 31.40195126)",auto;bike;walk,1
,7064,4090,4027,125.01564733380407,,,,"LINESTRING (120.6569597 31.39733714, 120.6569597 31.39272302)",auto;bike;walk,2
,7065,4027,4090,159.91193823828073,2.0,,,"LINESTRING (120.6569597 31.39272302, 120.6569597 31.39733714)",auto;bike;walk,3
,7066,4027,3963,439.88567685015096,,,,"LINESTRING (120.6569597 31.39272302, 120.6569597 31.38810889)",auto;bike;walk,2
,7067,3963,4027,778.5106880884839,2.0,,,"LINESTRING (120.6569597 31.38810889, 120.6569597 31.39272302)",auto;bike;walk,2
,7068,3815,3890,338.9301615090922,,,,"LINESTRING (120.63487356 31.37888065, 120.63487356 31.38349477)",auto;bike;walk,1
,7069,3890,3891,559.7072212093606,,,,"LINESTRING (120.63487356 31.38349477, 120.64223561 31.38349477)",auto;bike;walk,1
,7070,3891,3892,414.71104733312416,,,,"LINESTRING (120.64223561 31.38349477, 120.64959766 31.38349477)",auto;bike;walk,2
,7071,3660,3735,617.9918592244989,,,,"LINESTRING (120.61278742 31.36965241, 120.62014948 31.37426653)",auto;bike;walk,1
,7072,3735,3660,617.9918592244989,,,,"LINESTRING (120.62014948 31.37426653, 120.61278742 31.36965241)",auto;bike;walk,1
,7073,3735,3736,547.7688779990019,,,,"LINESTRING (120.62014948 31.37426653, 120.62751152 31.37426653)",auto;bike;walk,2
,7074,3736,3735,547.4432007527984,,,,"LINESTRING (120.62751152 31.37426653, 120.62014948 31.37426653)",auto;bike;walk,2
,7075,3736,3737,464.8912788032305,,,,"LINESTRING (120.62751152 31.37426653, 120.63487356 31.37426653)",auto;bike;walk,2
,7076,3737,3736,465.0545898956741,,,,"LINESTRING (120.63487356 31.37426653, 120.62751152 31.37426653)",auto;bike;walk,2
,7077,3737,3738,556.5764628809235,,,,"LINESTRING (120.63487356 31.37426653, 120.64223561 31.37426653)",auto;bike;walk,2
,7078,3738,3737,556.5764628809235,,,,"LINESTRING (120.64223561 31.37426653, 120.63487356 31.37426653)",auto;bike;walk,2
,7079,3809,3810,326.2070952281958,,,,"LINESTRING (120.59070129 31.37888065, 120.59806334 31.37888065)",auto;bike;walk,1
,7080,3810,3811,562.9161325109776,,,,"LINESTRING (120.59806334 31.37888065, 120.60542538 31.37888065)",auto;bike;walk,3
,7081,3889,3814,106.76535787239311,2.0,,,"LINESTRING (120.62751152 31.38349477, 120.62751152 31.37888065)",auto;bike;walk,4
,7082,3814,3813,562.8640971887678,,,,"LINESTRING (120.62751152 31.37888065, 120.62014948 31.37888065)",auto;bike;walk,2
,7083,3887,3888,818.8484445511659,,,,"LINESTRING (120.61278742 31.38349477, 120.62014948 31.38349477)",auto;bike;walk,1
,7084,3888,3887,818.848444551166,,,,"LINESTRING (120.62014948 31.38349477, 120.61278742 31.38349477)",auto;bike;walk,1
,7085,3657,3658,345.15997227514913,,,,"LINESTRING (120.59070129 31.36965241, 120.59806334 31.36965241)",auto;bike;walk,1
,7086,3658,3659,267.830292838039,3.0,,,"LINESTRING (120.59806334 31.36965241, 120.60542538 31.36965241)",auto;bike;walk,2
,7087,3659,3658,259.6150515671493,3.0,,,"LINESTRING (120.60542538 31.36965241, 120.59806334 31.36965241)",auto;bike;walk,2
,7088,3658,3657,344.29231864079145,,,,"LINESTRING (120.59806334 31.36965241, 120.59070129 31.36965241)",auto;bike;walk,1
,7089,3583,3508,400.2903503224785,4.0,,,"LINESTRING (120.60542538 31.36503829, 120.60542538 31.36042417)",auto;bike;walk,4
,7090,3095,3096,200.67601710634995,,,,"LINESTRING (120.61278742 31.33735356, 120.62014948 31.33735356)",auto;bike;walk,4
,7091,3259,3174,419.3840575186118,2.0,80.0,,"LINESTRING (120.58333924 31.3465818, 120.58333924 31.34196768)",auto;bike;walk,2
,7092,3423,3259,925.5416838003661,1.5,80.0,,"LINESTRING (120.58333924 31.35581004, 120.58333924 31.3465818)",auto;bike;walk,2
,7093,4135,4080,449.68169433574934,2.0,,,"LINESTRING (120.58333924 31.40195126, 120.58333924 31.39733714)",auto;bike;walk,1
,7094,4080,4017,281.4299088151022,2.0,,,"LINESTRING (120.58333924 31.39733714, 120.58333924 31.39272302)",auto;bike;walk,2
,7095,4017,3953,144.05034240772738,2.0,,,"LINESTRING (120.58333924 31.39272302, 120.58333924 31.38810889)",auto;bike;walk,2
,7096,3953,3883,458.16042346324133,2.0,,,"LINESTRING (120.58333924 31.38810889, 120.58333924 31.38349477)",auto;bike;walk,1
,7097,3891,3817,601.8499873260937,,,,"LINESTRING (120.64223561 31.38349477, 120.64959766 31.37888065)",auto;bike;walk,1
,7098,3817,3891,601.8499873260937,,,,"LINESTRING (120.64959766 31.37888065, 120.64223561 31.38349477)",auto;bike;walk,1
,7099,4676,4613,371.51436698661877,,,,"LINESTRING (120.67904584 31.44347835, 120.67904584 31.43886423)",auto;bike;walk,1
,7100,4613,4676,371.51436698661877,,,,"LINESTRING (120.67904584 31.43886423, 120.67904584 31.44347835)",auto;bike;walk,1
,7101,4613,4554,310.1886934306738,2.0,,,"LINESTRING (120.67904584 31.43886423, 120.67904584 31.43425011)",auto;bike;walk,3
,7102,4554,4613,311.5046977956407,2.0,,,"LINESTRING (120.67904584 31.43425011, 120.67904584 31.43886423)",auto;bike;walk,3
,7103,4202,4317,926.7447545588641,,,,"LINESTRING (120.67168379 31.40656538, 120.67168379 31.41579362)",auto;bike;walk,1
,7104,4317,4375,137.12561207527065,,,,"LINESTRING (120.67168379 31.41579362, 120.67168379 31.42040774)",auto;bike;walk,1
,7105,4375,4431,866.3542831832858,,,,"LINESTRING (120.67168379 31.42040774, 120.67168379 31.42502186)",auto;bike;walk,1
,7106,4431,4491,357.554580411794,,,,"LINESTRING (120.67168379 31.42502186, 120.67904584 31.42963599)",auto;bike;walk,1
,7107,4491,4554,475.65891707889466,,,,"LINESTRING (120.67904584 31.42963599, 120.67904584 31.43425011)",auto;bike;walk,2
,7108,4554,4490,417.6649691969419,,,,"LINESTRING (120.67904584 31.43425011, 120.67168379 31.42963599)",auto;bike;walk,1
,7109,4490,4431,356.6170719870857,,,,"LINESTRING (120.67168379 31.42963599, 120.67168379 31.42502186)",auto;bike;walk,1
,7110,4431,4375,870.3103719664589,,,,"LINESTRING (120.67168379 31.42502186, 120.67168379 31.42040774)",auto;bike;walk,1
,7111,4375,4317,135.1529683930975,,,,"LINESTRING (120.67168379 31.42040774, 120.67168379 31.41579362)",auto;bike;walk,1
,7112,4317,4202,896.2842410246745,,,,"LINESTRING (120.67168379 31.41579362, 120.67168379 31.40656538)",auto;bike;walk,1
,7113,4431,4432,313.72066414309603,,,,"LINESTRING (120.67168379 31.42502186, 120.67904584 31.42502186)",auto;bike;walk,1
,7114,4432,4433,332.0833957048588,,,,"LINESTRING (120.67904584 31.42502186, 120.68640788 31.42502186)",auto;bike;walk,1
,7115,4433,4377,721.850790222297,,,,"LINESTRING (120.68640788 31.42502186, 120.69376992 31.42040774)",auto;bike;walk,1
,7116,4377,4433,724.546999971927,,,,"LINESTRING (120.69376992 31.42040774, 120.68640788 31.42502186)",auto;bike;walk,1
,7117,4433,4432,332.7280402556711,,,,"LINESTRING (120.68640788 31.42502186, 120.67904584 31.42502186)",auto;bike;walk,1
,7118,4432,4431,529.5075831825554,,,,"LINESTRING (120.67904584 31.42502186, 120.67168379 31.42502186)",auto;bike;walk,1
,7119,4203,4148,210.08887749932327,,,,"LINESTRING (120.67904584 31.40656538, 120.67904584 31.40195126)",auto;bike;walk,1
,7120,4148,4203,210.0888774993233,,,,"LINESTRING (120.67904584 31.40195126, 120.67904584 31.40656538)",auto;bike;walk,1
,7121,2445,2523,67.0216832660795,,45.0,,"LINESTRING (120.61278742 31.30044059, 120.61278742 31.30505471)",auto;bike;walk,7
,7122,2523,2445,65.73509020567757,,45.0,,"LINESTRING (120.61278742 31.30505471, 120.61278742 31.30044059)",auto;bike;walk,7
,7123,3093,3094,108.86671402320671,2.0,,,"LINESTRING (120.59806334 31.33735356, 120.60542538 31.33735356)",auto;bike;walk,3
,7124,3094,3093,98.13465909421608,2.0,,,"LINESTRING (120.60542538 31.33735356, 120.59806334 31.33735356)",auto;bike;walk,4
,7125,3177,3094,200.62363679111832,,,,"LINESTRING (120.60542538 31.34196768, 120.60542538 31.33735356)",auto;bike;walk,3
,7126,3094,3177,200.62363679111832,,,,"LINESTRING (120.60542538 31.33735356, 120.60542538 31.34196768)",auto;bike;walk,3
,7127,3336,3257,348.7163234215095,,,,"LINESTRING (120.56125311 31.35119592, 120.56125311 31.3465818)",auto;bike;walk,2
,7128,3257,3256,193.47187973657077,,,,"LINESTRING (120.56125311 31.3465818, 120.55389106 31.3465818)",auto;bike;walk,2
,7129,3256,3170,328.1199463731549,,,,"LINESTRING (120.55389106 31.3465818, 120.55389106 31.34196768)",auto;bike;walk,3
,7130,3170,3256,336.1358998404026,,,,"LINESTRING (120.55389106 31.34196768, 120.55389106 31.3465818)",auto;bike;walk,3
,7131,3256,3257,190.13913492031628,,,,"LINESTRING (120.55389106 31.3465818, 120.56125311 31.3465818)",auto;bike;walk,2
,7132,3257,3336,349.12079109751977,,,,"LINESTRING (120.56125311 31.3465818, 120.56125311 31.35119592)",auto;bike;walk,2
,7133,4084,4085,215.58214982710732,,,,"LINESTRING (120.61278742 31.39733714, 120.62014948 31.39733714)",auto;bike;walk,3
,7134,4085,4084,215.58214982710732,,,,"LINESTRING (120.62014948 31.39733714, 120.61278742 31.39733714)",auto;bike;walk,3
,7135,4085,4086,775.6891198767045,,,,"LINESTRING (120.62014948 31.39733714, 120.62751152 31.39733714)",auto;bike;walk,1
,7136,4086,4085,775.6891198767045,,,,"LINESTRING (120.62751152 31.39733714, 120.62014948 31.39733714)",auto;bike;walk,1
,7137,4745,4746,191.02737575004278,,,,"LINESTRING (120.70113197 31.44809247, 120.70849401 31.44809247)",auto;bike;walk,1
,7138,4746,4745,191.02737575004278,,,,"LINESTRING (120.70849401 31.44809247, 120.70113197 31.44809247)",auto;bike;walk,1
,7139,5297,5298,901.2670758859196,,,,"LINESTRING (120.64959766 31.48500544, 120.6569597 31.48500544)",auto;bike;walk,1
,7140,5298,5299,375.7852335676086,,,,"LINESTRING (120.6569597 31.48500544, 120.66432174 31.48500544)",auto;bike;walk,1
,7141,5299,5300,482.5195056247288,,,,"LINESTRING (120.66432174 31.48500544, 120.67168379 31.48500544)",auto;bike;walk,1
,7142,5300,5301,927.387106119003,,,,"LINESTRING (120.67168379 31.48500544, 120.67904584 31.48500544)",auto;bike;walk,1
,7143,5301,5373,454.7301496775253,,,,"LINESTRING (120.67904584 31.48500544, 120.68640788 31.48961956)",auto;bike;walk,1
,7144,5226,5295,306.29789346306995,,,,"LINESTRING (120.62751152 31.48039132, 120.63487356 31.48500544)",auto;bike;walk,1
,7145,5295,5226,306.29789346306995,,,,"LINESTRING (120.63487356 31.48500544, 120.62751152 31.48039132)",auto;bike;walk,1
,7146,5296,5228,556.8900161520398,,,,"LINESTRING (120.64223561 31.48500544, 120.64959766 31.48039132)",auto;bike;walk,1
,7147,5228,5296,556.8900161520398,,,,"LINESTRING (120.64959766 31.48039132, 120.64223561 31.48500544)",auto;bike;walk,1
,7148,5295,5227,382.22036700330915,,,,"LINESTRING (120.63487356 31.48500544, 120.63487356 31.48039132)",auto;bike;walk,2
,7149,5227,5295,382.22036700330915,,,,"LINESTRING (120.63487356 31.48039132, 120.63487356 31.48500544)",auto;bike;walk,2
,7150,5227,5095,828.3594600423494,,,,"LINESTRING (120.63487356 31.48039132, 120.63487356 31.47116308)",auto;bike;walk,1
,7151,5095,5227,828.3594600423492,,,,"LINESTRING (120.63487356 31.47116308, 120.63487356 31.48039132)",auto;bike;walk,1
,7152,5095,5096,568.1259298753716,,,,"LINESTRING (120.63487356 31.47116308, 120.64223561 31.47116308)",auto;bike;walk,1
,7153,5096,5095,568.1259298753716,,,,"LINESTRING (120.64223561 31.47116308, 120.63487356 31.47116308)",auto;bike;walk,1
,7154,5301,5232,493.36954406795104,,,,"LINESTRING (120.67904584 31.48500544, 120.67904584 31.48039132)",auto;bike;walk,1
,7155,5232,5166,742.1009313799193,,,,"LINESTRING (120.67904584 31.48039132, 120.67904584 31.4757772)",auto;bike;walk,2
,7156,5166,5099,515.1805289442609,,,,"LINESTRING (120.67904584 31.4757772, 120.67168379 31.47116308)",auto;bike;walk,1
,7157,5099,5031,532.429983799122,,,,"LINESTRING (120.67168379 31.47116308, 120.67168379 31.46654896)",auto;bike;walk,2
,7158,5031,4954,538.4203848087415,,,,"LINESTRING (120.67168379 31.46654896, 120.67168379 31.46193483)",auto;bike;walk,2
,7159,4954,4880,406.17952897953074,,,,"LINESTRING (120.67168379 31.46193483, 120.67168379 31.45732071)",auto;bike;walk,1
,7160,4880,4809,506.60336544175175,,,,"LINESTRING (120.67168379 31.45732071, 120.67168379 31.45270659)",auto;bike;walk,1
,7161,4809,4880,511.28229435090145,,,,"LINESTRING (120.67168379 31.45270659, 120.67168379 31.45732071)",auto;bike;walk,1
,7162,4880,4954,401.8331848324808,,,,"LINESTRING (120.67168379 31.45732071, 120.67168379 31.46193483)",auto;bike;walk,1
,7163,4954,5031,538.6296913037936,,,,"LINESTRING (120.67168379 31.46193483, 120.67168379 31.46654896)",auto;bike;walk,2
,7164,5031,5099,447.7649709184561,,,,"LINESTRING (120.67168379 31.46654896, 120.67168379 31.47116308)",auto;bike;walk,2
,7165,5099,5166,513.8437612799066,,,,"LINESTRING (120.67168379 31.47116308, 120.67904584 31.4757772)",auto;bike;walk,1
,7166,5166,5232,741.6653071254025,,,,"LINESTRING (120.67904584 31.4757772, 120.67904584 31.48039132)",auto;bike;walk,2
,7167,5232,5301,495.55931345752913,,,,"LINESTRING (120.67904584 31.48039132, 120.67904584 31.48500544)",auto;bike;walk,1
,7168,5231,5232,947.1457985631483,,,,"LINESTRING (120.67168379 31.48039132, 120.67904584 31.48039132)",auto;bike;walk,1
,7169,5232,5231,947.1457985631482,,,,"LINESTRING (120.67904584 31.48039132, 120.67168379 31.48039132)",auto;bike;walk,1
,7170,5229,5163,344.98174574678,,,,"LINESTRING (120.6569597 31.48039132, 120.6569597 31.4757772)",auto;bike;walk,2
,7171,5163,5229,344.98174574678,,,,"LINESTRING (120.6569597 31.4757772, 120.6569597 31.48039132)",auto;bike;walk,2
,7172,5163,5164,796.5943188291608,,,,"LINESTRING (120.6569597 31.4757772, 120.66432174 31.4757772)",auto;bike;walk,2
,7173,5164,5163,796.5943188291608,,,,"LINESTRING (120.66432174 31.4757772, 120.6569597 31.4757772)",auto;bike;walk,2
,7174,5298,5229,459.4563370283778,,,,"LINESTRING (120.6569597 31.48500544, 120.6569597 31.48039132)",auto;bike;walk,1
,7175,5229,5298,459.45633702837785,,,,"LINESTRING (120.6569597 31.48039132, 120.6569597 31.48500544)",auto;bike;walk,1
,7176,5163,5098,463.5598753440289,,,,"LINESTRING (120.6569597 31.4757772, 120.6569597 31.47116308)",auto;bike;walk,2
,7177,5098,5163,463.5598753440289,,,,"LINESTRING (120.6569597 31.47116308, 120.6569597 31.4757772)",auto;bike;walk,2
,7178,5098,5029,293.61728335559144,,,,"LINESTRING (120.6569597 31.47116308, 120.6569597 31.46654896)",auto;bike;walk,2
,7179,5029,5098,293.61728335559144,,,,"LINESTRING (120.6569597 31.46654896, 120.6569597 31.47116308)",auto;bike;walk,2
,7180,5029,4952,288.99409227859644,,,,"LINESTRING (120.6569597 31.46654896, 120.6569597 31.46193483)",auto;bike;walk,1
,7181,4952,5029,288.99409227859644,,,,"LINESTRING (120.6569597 31.46193483, 120.6569597 31.46654896)",auto;bike;walk,1
,7182,5162,5163,694.4579714850152,,,,"LINESTRING (120.64959766 31.4757772, 120.6569597 31.4757772)",auto;bike;walk,1
,7183,5163,5162,694.4579714850152,,,,"LINESTRING (120.6569597 31.4757772, 120.64959766 31.4757772)",auto;bike;walk,1
,7184,5164,5165,450.6418107392261,,,,"LINESTRING (120.66432174 31.4757772, 120.67168379 31.4757772)",auto;bike;walk,1
,7185,5165,5164,450.6418107392261,,,,"LINESTRING (120.67168379 31.4757772, 120.66432174 31.4757772)",auto;bike;walk,1
,7186,5165,5099,287.50137847362174,,,,"LINESTRING (120.67168379 31.4757772, 120.67168379 31.47116308)",auto;bike;walk,2
,7187,5099,5165,287.5013784736218,,,,"LINESTRING (120.67168379 31.47116308, 120.67168379 31.4757772)",auto;bike;walk,2
,7188,5099,5100,749.9745617359272,,,,"LINESTRING (120.67168379 31.47116308, 120.67904584 31.47116308)",auto;bike;walk,1
,7189,5100,5099,749.9745617359272,,,,"LINESTRING (120.67904584 31.47116308, 120.67168379 31.47116308)",auto;bike;walk,1
,7190,4876,4806,571.8633070173597,,,,"LINESTRING (120.63487356 31.45732071, 120.64223561 31.45270659)",auto;bike;walk,1
,7191,4806,4876,571.8633070173596,,,,"LINESTRING (120.64223561 31.45270659, 120.63487356 31.45732071)",auto;bike;walk,1
,7192,4806,4807,1226.0668897832622,,,,"LINESTRING (120.64223561 31.45270659, 120.6569597 31.45270659)",auto;bike;walk,1
,7193,4807,4806,1226.0668897832622,,,,"LINESTRING (120.6569597 31.45270659, 120.64223561 31.45270659)",auto;bike;walk,1
,7194,4807,4742,166.24077614680323,,,,"LINESTRING (120.6569597 31.45270659, 120.6569597 31.44809247)",auto;bike;walk,2
,7195,4742,4807,231.23949952177753,,,,"LINESTRING (120.6569597 31.44809247, 120.6569597 31.45270659)",auto;bike;walk,2
,7196,5167,5168,716.4541957233604,,,,"LINESTRING (120.68640788 31.4757772, 120.69376992 31.4757772)",auto;bike;walk,1
,7197,5168,5167,716.4541957233605,,,,"LINESTRING (120.69376992 31.4757772, 120.68640788 31.4757772)",auto;bike;walk,1
,7198,5236,5302,458.805564938286,,,,"LINESTRING (120.71585606 31.48039132, 120.71585606 31.48500544)",auto;bike;walk,1
,7199,5302,5236,458.805564938286,,,,"LINESTRING (120.71585606 31.48500544, 120.71585606 31.48039132)",auto;bike;walk,1
,7200,5537,5460,317.4674535330538,,,,"LINESTRING (120.71585606 31.4988478, 120.71585606 31.49423368)",auto;bike;walk,2
,7201,5460,5537,317.4674535330538,,,,"LINESTRING (120.71585606 31.49423368, 120.71585606 31.4988478)",auto;bike;walk,2
,7202,5460,5376,415.8497441374168,,,,"LINESTRING (120.71585606 31.49423368, 120.71585606 31.48961956)",auto;bike;walk,2
,7203,5376,5460,415.8497441374168,,,,"LINESTRING (120.71585606 31.48961956, 120.71585606 31.49423368)",auto;bike;walk,2
,7204,5374,5459,1182.8329252284448,,,,"LINESTRING (120.70113197 31.48961956, 120.70849401 31.49423368)",auto;bike;walk,1
,7205,5459,5374,1182.832925228445,,,,"LINESTRING (120.70849401 31.49423368, 120.70113197 31.48961956)",auto;bike;walk,1
,7206,5538,5462,430.49954948894816,,,,"LINESTRING (120.72321811 31.4988478, 120.73058015 31.49423368)",auto;bike;walk,1
,7207,5462,5538,430.49954948894816,,,,"LINESTRING (120.73058015 31.49423368, 120.72321811 31.4988478)",auto;bike;walk,1
,7208,5537,5614,524.383768829507,,,,"LINESTRING (120.71585606 31.4988478, 120.71585606 31.50346192)",auto;bike;walk,1
,7209,5614,5537,524.383768829507,,,,"LINESTRING (120.71585606 31.50346192, 120.71585606 31.4988478)",auto;bike;walk,1
,7210,4317,4262,535.5402835063818,,,,"LINESTRING (120.67168379 31.41579362, 120.67904584 31.4111795)",auto;bike;walk,1
,7211,4262,4317,535.5402835063818,,,,"LINESTRING (120.67904584 31.4111795, 120.67168379 31.41579362)",auto;bike;walk,1
,7212,4262,4263,673.8601454017055,,,,"LINESTRING (120.67904584 31.4111795, 120.68640788 31.4111795)",auto;bike;walk,1
,7213,4263,4262,673.8601454017055,,,,"LINESTRING (120.68640788 31.4111795, 120.67904584 31.4111795)",auto;bike;walk,1
,7214,4376,4319,850.795529464201,,,,"LINESTRING (120.67904584 31.42040774, 120.68640788 31.41579362)",auto;bike;walk,1
,7215,4319,4376,850.7955294642011,,,,"LINESTRING (120.68640788 31.41579362, 120.67904584 31.42040774)",auto;bike;walk,1
,7216,4433,4376,543.3405546084923,,,,"LINESTRING (120.68640788 31.42502186, 120.67904584 31.42040774)",auto;bike;walk,1
,7217,4376,4433,543.3405546084923,,,,"LINESTRING (120.67904584 31.42040774, 120.68640788 31.42502186)",auto;bike;walk,1
,7218,4491,4492,422.7015183339606,,,,"LINESTRING (120.67904584 31.42963599, 120.68640788 31.42963599)",auto;bike;walk,1
,7219,4492,4491,422.7015183339606,,,,"LINESTRING (120.68640788 31.42963599, 120.67904584 31.42963599)",auto;bike;walk,1
,7220,4492,4493,498.0486922858197,,,,"LINESTRING (120.68640788 31.42963599, 120.69376992 31.42963599)",auto;bike;walk,1
,7221,4493,4492,498.0486922858197,,,,"LINESTRING (120.69376992 31.42963599, 120.68640788 31.42963599)",auto;bike;walk,1
,7222,4493,4434,348.5323593746533,,,,"LINESTRING (120.69376992 31.42963599, 120.69376992 31.42502186)",auto;bike;walk,2
,7223,4434,4493,348.5323593746533,,,,"LINESTRING (120.69376992 31.42502186, 120.69376992 31.42963599)",auto;bike;walk,2
,7224,2138,2139,221.74200348325365,,,,"LINESTRING (120.56861516 31.2819841, 120.5759772 31.2819841)",auto;bike;walk,1
,7225,2139,2138,221.74200348325365,,,,"LINESTRING (120.5759772 31.2819841, 120.56861516 31.2819841)",auto;bike;walk,1
,7226,1982,2064,310.87786411398537,,,,"LINESTRING (120.5759772 31.27275586, 120.58333924 31.27736998)",auto;bike;walk,1
,7227,2064,1982,310.8778641139853,,,,"LINESTRING (120.58333924 31.27736998, 120.5759772 31.27275586)",auto;bike;walk,1
,7228,1982,2063,234.49586176662075,,,,"LINESTRING (120.5759772 31.27275586, 120.5759772 31.27736998)",auto;bike;walk,2
,7229,2063,1982,234.49586176662075,,,,"LINESTRING (120.5759772 31.27736998, 120.5759772 31.27275586)",auto;bike;walk,2
,7230,2061,2062,295.22251685382315,,,,"LINESTRING (120.56125311 31.27736998, 120.56861516 31.27736998)",auto;bike;walk,1
,7231,2062,2061,295.22251685382315,,,,"LINESTRING (120.56861516 31.27736998, 120.56125311 31.27736998)",auto;bike;walk,1
,7232,2062,2063,222.2806260743671,,,,"LINESTRING (120.56861516 31.27736998, 120.5759772 31.27736998)",auto;bike;walk,2
,7233,2063,2062,222.2806260743671,,,,"LINESTRING (120.5759772 31.27736998, 120.56861516 31.27736998)",auto;bike;walk,2
,7234,1981,2062,342.09999980981917,,,,"LINESTRING (120.56861516 31.27275586, 120.56861516 31.27736998)",auto;bike;walk,1
,7235,2062,1981,342.09999980981917,,,,"LINESTRING (120.56861516 31.27736998, 120.56861516 31.27275586)",auto;bike;walk,1
,7236,1753,1754,512.9400649021995,,,,"LINESTRING (120.56125311 31.2589135, 120.56861516 31.2589135)",auto;bike;walk,2
