name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,611,5063;5067;5074;26451;26452;57580;57751;57752;57753;57754;57755;57756;57757;57758;57769;57780;57781,17,primary;primary;unclassified;primary;primary;primary;service;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;track;unclassified;unclassified,,,,120.83364879,31.15740283,"POLYGON ((120.82996776 31.15970989, 120.83732981 31.15970989, 120.83732981 31.15509577, 120.82996776 31.15509577, 120.82996776 31.15970989))"
,612,5022;5026;5043;26441;26448;26449;57569;57570;57571;57590;57591;57592;57613;57621;57622;57623;57745;57746;57747;57748;57750,21,primary;primary;primary;secondary;primary;primary;residential;primary;residential;track;track;primary;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,120.84101083,31.15740283,"POLYGON ((120.83732981 31.15970989, 120.84469185 31.15970989, 120.84469185 31.15509577, 120.83732981 31.15509577, 120.83732981 31.15970989))"
,613,5006;5081;26421;26447;57611;57614;57786;57787;57788;57789,10,primary;residential;tertiary;primary;residential;residential;residential;residential;residential;residential,,,,120.84837287,31.15740283,"POLYGON ((120.84469185 31.15970989, 120.8520539 31.15970989, 120.8520539 31.15509577, 120.84469185 31.15509577, 120.84469185 31.15970989))"
,614,4999;5018;5056;26420;26425;26426;26446;57774;57777;57778;57808,11,primary;primary;primary;secondary;primary;primary;primary;tertiary;unclassified;residential;residential,,,,120.85573492,31.15740283,"POLYGON ((120.8520539 31.15970989, 120.85941594 31.15970989, 120.85941594 31.15509577, 120.8520539 31.15509577, 120.8520539 31.15970989))"
,615,5001;5076;26444;26445,4,primary;primary;primary;primary,,,,120.86309697,31.15740283,"POLYGON ((120.85941594 31.15970989, 120.86677799 31.15970989, 120.86677799 31.15509577, 120.85941594 31.15509577, 120.85941594 31.15970989))"
,616,2057;5012;5134;5135;26453;26454,6,primary;primary;primary;primary;primary;primary,,,,120.87045901,31.15740283,"POLYGON ((120.86677799 31.15970989, 120.87414003 31.15970989, 120.87414003 31.15509577, 120.86677799 31.15509577, 120.86677799 31.15970989))"
,617,5053;12799;26455;26456;58141,5,primary;primary;primary;primary;primary,,,,120.87782105,31.15740283,"POLYGON ((120.87414003 31.15970989, 120.88150208 31.15970989, 120.88150208 31.15509577, 120.87414003 31.15509577, 120.87414003 31.15970989))"
,618,5072;12766;18037;18038;18039;26458;26459;26460,8,primary;primary;unclassified;unclassified;primary;primary;primary;secondary,,,,120.89254514,31.15740283,"POLYGON ((120.88886412 31.15970989, 120.89622617 31.15970989, 120.89622617 31.15509577, 120.88886412 31.15509577, 120.88886412 31.15970989))"
,619,5021;12800;26461;26462,4,primary;primary;primary;primary,,,,120.90726924,31.15740283,"POLYGON ((120.90358821 31.15970989, 120.91095026 31.15970989, 120.91095026 31.15509577, 120.90358821 31.15509577, 120.90358821 31.15970989))"
,620,12767;12768;26463;26464,4,primary;primary;primary;primary,,,,120.91463128,31.15740283,"POLYGON ((120.91095026 31.15970989, 120.9183123 31.15970989, 120.9183123 31.15509577, 120.91095026 31.15509577, 120.91095026 31.15970989))"
,621,60513,1,unclassified,,,,120.93671742,31.15740283,"POLYGON ((120.93303639 31.15970989, 120.94039844 31.15970989, 120.94039844 31.15509577, 120.93303639 31.15509577, 120.93303639 31.15970989))"
,622,800;801;17166;42909,4,primary;primary;primary;primary,,,,120.32566766,31.16201695,"POLYGON ((120.32198664 31.16432401, 120.32934869 31.16432401, 120.32934869 31.15970989, 120.32198664 31.15970989, 120.32198664 31.16432401))"
,623,32133;33325,2,unclassified;unclassified,,,,120.45818448,31.16201695,"POLYGON ((120.45450346 31.16432401, 120.4618655 31.16432401, 120.4618655 31.15970989, 120.45450346 31.15970989, 120.45450346 31.16432401))"
,624,32134,1,tertiary,,,,120.46554653,31.16201695,"POLYGON ((120.4618655 31.16432401, 120.46922755 31.16432401, 120.46922755 31.15970989, 120.4618655 31.15970989, 120.4618655 31.16432401))"
,625,31917;31918;32115;32130;32131,5,tertiary;tertiary;secondary;tertiary;secondary,,,,120.47290857,31.16201695,"POLYGON ((120.46922755 31.16432401, 120.47658959 31.16432401, 120.47658959 31.15970989, 120.46922755 31.15970989, 120.46922755 31.16432401))"
,626,32128;32129,2,unclassified;tertiary,,,,120.48027061,31.16201695,"POLYGON ((120.47658959 31.16432401, 120.48395164 31.16432401, 120.48395164 31.15970989, 120.47658959 31.15970989, 120.47658959 31.16432401))"
,627,11976;23942;31472;31474,4,secondary;secondary;tertiary;tertiary,,,,120.48763266,31.16201695,"POLYGON ((120.48395164 31.16432401, 120.49131368 31.16432401, 120.49131368 31.15970989, 120.48395164 31.15970989, 120.48395164 31.16432401))"
,628,3908;3909;31473,3,secondary;tertiary;secondary,,,,120.49499471,31.16201695,"POLYGON ((120.49131368 31.16432401, 120.49867573 31.16432401, 120.49867573 31.15970989, 120.49131368 31.15970989, 120.49131368 31.16432401))"
,629,3910;11991,2,tertiary;unclassified,,,,120.50235675,31.16201695,"POLYGON ((120.49867573 31.16432401, 120.50603777 31.16432401, 120.50603777 31.15970989, 120.49867573 31.15970989, 120.49867573 31.16432401))"
,630,11967,1,secondary,,,,120.50971879,31.16201695,"POLYGON ((120.50603777 31.16432401, 120.51339982 31.16432401, 120.51339982 31.15970989, 120.50603777 31.15970989, 120.50603777 31.16432401))"
,631,31943,1,tertiary,,,,120.52444288,31.16201695,"POLYGON ((120.52076186 31.16432401, 120.52812391 31.16432401, 120.52812391 31.15970989, 120.52076186 31.15970989, 120.52076186 31.16432401))"
,632,33322,1,secondary,,,,120.53180493,31.16201695,"POLYGON ((120.52812391 31.16432401, 120.53548595 31.16432401, 120.53548595 31.15970989, 120.52812391 31.15970989, 120.52812391 31.16432401))"
,633,11863;18154,2,primary;primary,,,,120.59806334,31.16201695,"POLYGON ((120.59438231 31.16432401, 120.60174436 31.16432401, 120.60174436 31.15970989, 120.59438231 31.15970989, 120.59438231 31.16432401))"
,634,3911;8593;8595,3,tertiary;tertiary;secondary,,,,120.62014948,31.16201695,"POLYGON ((120.61646845 31.16432401, 120.6238305 31.16432401, 120.6238305 31.15970989, 120.61646845 31.15970989, 120.61646845 31.16432401))"
,635,339;2855;8590;8591,4,secondary;secondary;unclassified;unclassified,,,,120.62751152,31.16201695,"POLYGON ((120.6238305 31.16432401, 120.63119254 31.16432401, 120.63119254 31.15970989, 120.6238305 31.15970989, 120.6238305 31.16432401))"
,636,2854;2856;2857;11032;18115;31231,6,secondary;residential;secondary;secondary;secondary;secondary,,,,120.63487356,31.16201695,"POLYGON ((120.63119254 31.16432401, 120.63855459 31.16432401, 120.63855459 31.15970989, 120.63119254 31.15970989, 120.63119254 31.16432401))"
,637,990;993;1008;2853;3907;56518;56519,7,secondary;tertiary;primary;secondary;secondary;secondary;secondary,,,,120.64223561,31.16201695,"POLYGON ((120.63855459 31.16432401, 120.64591663 31.16432401, 120.64591663 31.15970989, 120.63855459 31.15970989, 120.63855459 31.16432401))"
,638,8605;11033;11436;11438;56514;56515,6,secondary;primary;primary;secondary;primary;primary,,,,120.64959766,31.16201695,"POLYGON ((120.64591663 31.16432401, 120.65327868 31.16432401, 120.65327868 31.15970989, 120.64591663 31.15970989, 120.64591663 31.16432401))"
,639,991;8599;11440;21811;60807;60808,6,primary;primary;tertiary;secondary;service;service,,,,120.6569597,31.16201695,"POLYGON ((120.65327868 31.16432401, 120.66064072 31.16432401, 120.66064072 31.15970989, 120.65327868 31.15970989, 120.65327868 31.16432401))"
,640,21812;60809,2,tertiary;tertiary,,,,120.66432174,31.16201695,"POLYGON ((120.66064072 31.16432401, 120.66800277 31.16432401, 120.66800277 31.15970989, 120.66064072 31.15970989, 120.66064072 31.16432401))"
,641,1007;21813;21814;21820;21823;21824;38180;38187;60810;60811;60812;60813,12,primary;tertiary;tertiary;primary;tertiary;primary;tertiary;primary;tertiary;tertiary;secondary;secondary,,,,120.67168379,31.16201695,"POLYGON ((120.66800277 31.16432401, 120.67536481 31.16432401, 120.67536481 31.15970989, 120.66800277 31.15970989, 120.66800277 31.16432401))"
,642,5177;5197;5205;5207;20183;21801;52288;52289;52290;52291;60802;60803;60814;60815;60816,15,motorway;motorway;motorway;motorway;footway;tertiary;footway;footway;footway;footway;primary;primary;tertiary;primary;primary,,,,120.67904584,31.16201695,"POLYGON ((120.67536481 31.16432401, 120.68272686 31.16432401, 120.68272686 31.15970989, 120.67536481 31.15970989, 120.67536481 31.16432401))"
,643,11441;20175;20176;20177;20178;20179;20180;20181;20182;20184;20185;20186;20187;20188;20189;20190;20191;20192;20193;21785;50727;50728;52292;52293;52294;55943;55944;60804;60805;60806;60817;60818;60819;60820;60821;60840;60841;60842,38,secondary;service;service;footway;footway;footway;footway;footway;footway;footway;footway;footway;service;footway;footway;footway;footway;service;service;secondary;footway;footway;footway;footway;footway;footway;footway;primary;primary;primary;service;service;secondary;primary;primary;primary;primary;footway,,,,120.68640788,31.16201695,"POLYGON ((120.68272686 31.16432401, 120.6900889 31.16432401, 120.6900889 31.15970989, 120.68272686 31.15970989, 120.68272686 31.16432401))"
,644,1004;21786;21787;60792;60797;60798;60799;60822;60823;60824;60825;60826;60827;60828;60829;60839,16,primary;tertiary;tertiary;primary;primary;primary;primary;primary;tertiary;primary;primary;primary;primary;primary;primary;primary,,,,120.69376992,31.16201695,"POLYGON ((120.6900889 31.16432401, 120.69745095 31.16432401, 120.69745095 31.15970989, 120.6900889 31.15970989, 120.6900889 31.16432401))"
,645,12618;12619;12620;60800;60801,5,primary;primary;primary;primary;tertiary,,,,120.70113197,31.16201695,"POLYGON ((120.69745095 31.16432401, 120.70481299 31.16432401, 120.70481299 31.15970989, 120.69745095 31.15970989, 120.69745095 31.16432401))"
,646,8819;8820;8821;8822;17132;17134;17135;17136;17137;17138;17139;17141;17143;17144;17147;17149;17150;17151;17152;17153;20348;20350;20351;20356;20357;45946;45947;45948,28,secondary;secondary;secondary;secondary;service;service;residential;residential;residential;residential;residential;residential;residential;residential;unclassified;service;residential;residential;residential;residential;footway;footway;footway;footway;footway;service;footway;footway,,,,120.70849401,31.16201695,"POLYGON ((120.70481299 31.16432401, 120.71217504 31.16432401, 120.71217504 31.15970989, 120.70481299 31.15970989, 120.70481299 31.16432401))"
,647,8804;8805;17133;17140;17142;17145;17146;17148;17154;18113;18114;20338;20339;20340;20341;20342;20343;20349;20352;20353;20354;20355;20358;20359;20360;20361;20362;20363;20364;20365;20366;20367;20368;20371;20374;20375;23990;23991;23992;37275;37276;37277;37278;37279;45945;45954;45956;45957;45958;45959;45960;45961;45962,53,footway;footway;footway;footway;footway;footway;footway;footway;residential;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;tertiary;footway;footway;service;footway;footway;footway;service;footway;residential;residential;residential;residential;footway;footway;footway;footway,,,,120.71585606,31.16201695,"POLYGON ((120.71217504 31.16432401, 120.71953708 31.16432401, 120.71953708 31.15970989, 120.71217504 31.15970989, 120.71217504 31.16432401))"
,648,8813;8814;8815;12617;17048;17049;17050;23980,8,secondary;secondary;secondary;secondary;unclassified;unclassified;unclassified;unclassified,,,,120.72321811,31.16201695,"POLYGON ((120.71953708 31.16432401, 120.72689913 31.16432401, 120.72689913 31.15970989, 120.71953708 31.15970989, 120.71953708 31.16432401))"
,649,23984;23985;23986;23987;23988;23989,6,footway;footway;footway;footway;footway;footway,,,,120.73058015,31.16201695,"POLYGON ((120.72689913 31.16432401, 120.73426117 31.16432401, 120.73426117 31.15970989, 120.72689913 31.15970989, 120.72689913 31.16432401))"
,650,3632;12034;12502;12503,4,primary;primary;secondary;secondary,,,,120.76002833,31.16201695,"POLYGON ((120.75634731 31.16432401, 120.76370935 31.16432401, 120.76370935 31.15970989, 120.75634731 31.15970989, 120.75634731 31.16432401))"
,651,32352,1,unclassified,,,,120.76739037,31.16201695,"POLYGON ((120.76370935 31.16432401, 120.7710714 31.16432401, 120.7710714 31.15970989, 120.76370935 31.15970989, 120.76370935 31.16432401))"
,652,5039;5073,2,primary;primary,,,,120.78211447,31.16201695,"POLYGON ((120.77843344 31.16432401, 120.78579549 31.16432401, 120.78579549 31.15970989, 120.77843344 31.15970989, 120.77843344 31.16432401))"
,653,57517;57542;57543;57555;57558;57578;57579;57598;57605;57607;57610;57642;57645;57646;57648;57649;57659;57672;57673;57689;57700;57702;57705;57709;57711,25,residential;residential;residential;tertiary;residential;tertiary;tertiary;residential;residential;residential;track;tertiary;residential;residential;tertiary;residential;residential;residential;residential;residential;tertiary;residential;residential;residential;residential,,,,120.78947651,31.16201695,"POLYGON ((120.78579549 31.16432401, 120.79315753 31.16432401, 120.79315753 31.15970989, 120.78579549 31.15970989, 120.78579549 31.16432401))"
,654,57519;57574;57676;57683,4,residential;tertiary;residential;tertiary,,,,120.79683855,31.16201695,"POLYGON ((120.79315753 31.16432401, 120.80051958 31.16432401, 120.80051958 31.15970989, 120.79315753 31.15970989, 120.79315753 31.16432401))"
,655,13225;57537;57693,3,tertiary;residential;residential,,,,120.80420061,31.16201695,"POLYGON ((120.80051958 31.16432401, 120.80788163 31.16432401, 120.80788163 31.15970989, 120.80051958 31.15970989, 120.80051958 31.16432401))"
,656,13227;13232;57544;57679,4,unclassified;tertiary;unclassified;unclassified,,,,120.81156265,31.16201695,"POLYGON ((120.80788163 31.16432401, 120.81524367 31.16432401, 120.81524367 31.15970989, 120.80788163 31.15970989, 120.80788163 31.16432401))"
,657,26443;26512;26520,3,secondary;motorway;motorway,,,,120.82628674,31.16201695,"POLYGON ((120.82260572 31.16432401, 120.82996776 31.16432401, 120.82996776 31.15970989, 120.82260572 31.15970989, 120.82260572 31.16432401))"
,658,57572;57584;57585;57586;57587;57588;57589;57731;57759;57760;57761;57762;57763;57764;57765;57766;57767;57768;57770;57771;57782,21,residential;residential;residential;residential;residential;secondary;secondary;residential;residential;residential;residential;residential;secondary;residential;residential;residential;residential;residential;residential;residential;unclassified,,,,120.83364879,31.16201695,"POLYGON ((120.82996776 31.16432401, 120.83732981 31.16432401, 120.83732981 31.15970989, 120.82996776 31.15970989, 120.82996776 31.16432401))"
,659,26442;57581;57582;57583;57727;57728;57729;57730;57732;57792,10,secondary;track;track;secondary;unclassified;unclassified;unclassified;unclassified;unclassified;track,,,,120.84101083,31.16201695,"POLYGON ((120.83732981 31.16432401, 120.84469185 31.16432401, 120.84469185 31.15970989, 120.83732981 31.15970989, 120.83732981 31.16432401))"
,660,26422;26437;26438;26439;26440;57612;57615;57616;57617;57618;57619;57620;57733;57773;57776;57790;57791;57793,18,secondary;secondary;secondary;secondary;secondary;secondary;residential;residential;residential;residential;residential;residential;residential;residential;tertiary;residential;residential;tertiary,,,,120.84837287,31.16201695,"POLYGON ((120.84469185 31.16432401, 120.8520539 31.16432401, 120.8520539 31.15970989, 120.84469185 31.15970989, 120.84469185 31.16432401))"
,661,26427;26428;57734;57735;57736;57737;57738;57739;57740;57775;57779;57783;57784;57800;57801;57802;57803;57804;57805;57806;57807;57809;57810;57811;57812,25,secondary;secondary;secondary;residential;residential;service;service;residential;residential;unclassified;secondary;residential;residential;unclassified;unclassified;residential;secondary;residential;unclassified;residential;residential;residential;residential;residential;unclassified,,,,120.85573492,31.16201695,"POLYGON ((120.8520539 31.16432401, 120.85941594 31.16432401, 120.85941594 31.15970989, 120.8520539 31.15970989, 120.8520539 31.16432401))"
,662,57796;57797;57798;57799,4,unclassified;unclassified;unclassified;unclassified,,,,120.86309697,31.16201695,"POLYGON ((120.85941594 31.16432401, 120.86677799 31.16432401, 120.86677799 31.15970989, 120.85941594 31.15970989, 120.85941594 31.16432401))"
,663,2066;2082;57794;57795;57815;58122,6,primary;primary;primary;unclassified;unclassified;primary,,,,120.87045901,31.16201695,"POLYGON ((120.86677799 31.16432401, 120.87414003 31.16432401, 120.87414003 31.15970989, 120.86677799 31.15970989, 120.86677799 31.16432401))"
,664,5082;26457,2,primary;primary,,,,120.8851831,31.16201695,"POLYGON ((120.88150208 31.16432401, 120.88886412 31.16432401, 120.88886412 31.15970989, 120.88150208 31.15970989, 120.88150208 31.16432401))"
,665,5041;5069;17918;26465;26466;39110;39111;39164;39165,9,primary;primary;primary;primary;primary;primary;primary;primary;primary,,,,120.92199332,31.16201695,"POLYGON ((120.9183123 31.16432401, 120.92567435 31.16432401, 120.92567435 31.15970989, 120.9183123 31.15970989, 120.9183123 31.16432401))"
,666,17919;17920;17921;17922;39112;39113;39114;39115;39117;39136;39163,11,unclassified;unclassified;unclassified;unclassified;primary;primary;primary;unclassified;unclassified;primary;primary,,,,120.92935537,31.16201695,"POLYGON ((120.92567435 31.16432401, 120.93303639 31.16432401, 120.93303639 31.15970989, 120.92567435 31.15970989, 120.92567435 31.16432401))"
,667,17881;17929;17930;60514;60515;60516;60517,7,unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified,,,,120.93671742,31.16201695,"POLYGON ((120.93303639 31.16432401, 120.94039844 31.16432401, 120.94039844 31.15970989, 120.93303639 31.15970989, 120.93303639 31.16432401))"
,668,13475;17915;17916;17917;18467;18468,6,unclassified;unclassified;unclassified;unclassified;residential;residential,,,,120.9514415,31.16201695,"POLYGON ((120.94776048 31.16432401, 120.95512253 31.16432401, 120.95512253 31.15970989, 120.94776048 31.15970989, 120.94776048 31.16432401))"
,669,17935;17936;18456;18462;18463;18464;18465;39259;39260;39261;39262;39264,12,unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;residential;residential;unclassified;residential,,,,120.95880355,31.16201695,"POLYGON ((120.95512253 31.16432401, 120.96248457 31.16432401, 120.96248457 31.15970989, 120.95512253 31.15970989, 120.95512253 31.16432401))"
,670,17937;17938;18454;18455;18466,5,unclassified;unclassified;unclassified;residential;residential,,,,120.9661656,31.16201695,"POLYGON ((120.96248457 31.16432401, 120.96984662 31.16432401, 120.96984662 31.15970989, 120.96248457 31.15970989, 120.96248457 31.16432401))"
,671,11399,1,tertiary,,,,120.98825174,31.16201695,"POLYGON ((120.98457071 31.16432401, 120.99193276 31.16432401, 120.99193276 31.15970989, 120.98457071 31.15970989, 120.98457071 31.16432401))"
,672,11396;11397;11398,3,tertiary;tertiary;tertiary,,,,120.99561378,31.16201695,"POLYGON ((120.99193276 31.16432401, 120.9992948 31.16432401, 120.9992948 31.15970989, 120.99193276 31.15970989, 120.99193276 31.16432401))"
,673,11395,1,tertiary,,,,121.00297582,31.16201695,"POLYGON ((120.9992948 31.16432401, 121.00665685 31.16432401, 121.00665685 31.15970989, 120.9992948 31.15970989, 120.9992948 31.16432401))"
,674,11384;11392;11393;11394;63506,5,tertiary;tertiary;tertiary;tertiary;tertiary,,,,121.01033787,31.16201695,"POLYGON ((121.00665685 31.16432401, 121.01401889 31.16432401, 121.01401889 31.15970989, 121.00665685 31.15970989, 121.00665685 31.16432401))"
,675,802;803;42908,3,primary;primary;primary,,,,120.33302971,31.16663107,"POLYGON ((120.32934869 31.16893813, 120.33671073 31.16893813, 120.33671073 31.16432401, 120.32934869 31.16432401, 120.32934869 31.16893813))"
,676,19514;33326,2,primary;tertiary,,,,120.45818448,31.16663107,"POLYGON ((120.45450346 31.16893813, 120.4618655 31.16893813, 120.4618655 31.16432401, 120.45450346 31.16432401, 120.45450346 31.16893813))"
,677,33327,1,tertiary,,,,120.46554653,31.16663107,"POLYGON ((120.4618655 31.16893813, 120.46922755 31.16893813, 120.46922755 31.16432401, 120.4618655 31.16432401, 120.4618655 31.16893813))"
,678,32125;32132,2,tertiary;secondary,,,,120.47290857,31.16663107,"POLYGON ((120.46922755 31.16893813, 120.47658959 31.16893813, 120.47658959 31.16432401, 120.46922755 31.16432401, 120.46922755 31.16893813))"
,679,31919,1,secondary,,,,120.48763266,31.16663107,"POLYGON ((120.48395164 31.16893813, 120.49131368 31.16893813, 120.49131368 31.16432401, 120.48395164 31.16432401, 120.48395164 31.16893813))"
,680,3914;11963;11964;11965;11987,5,secondary;tertiary;secondary;tertiary;tertiary,,,,120.49499471,31.16663107,"POLYGON ((120.49131368 31.16893813, 120.49867573 31.16893813, 120.49867573 31.16432401, 120.49131368 31.16432401, 120.49131368 31.16893813))"
,681,3913;3915;11966;11979;11980;11981;11982;11983;11986;11988;11992;60884,12,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,120.50235675,31.16663107,"POLYGON ((120.49867573 31.16893813, 120.50603777 31.16893813, 120.50603777 31.16432401, 120.49867573 31.16432401, 120.49867573 31.16893813))"
,682,11989;11990,2,tertiary;tertiary,,,,120.50971879,31.16663107,"POLYGON ((120.50603777 31.16893813, 120.51339982 31.16893813, 120.51339982 31.16432401, 120.50603777 31.16432401, 120.50603777 31.16893813))"
,683,3860;11926,2,secondary;secondary,,,,120.51708084,31.16663107,"POLYGON ((120.51339982 31.16893813, 120.52076186 31.16893813, 120.52076186 31.16432401, 120.51339982 31.16432401, 120.51339982 31.16893813))"
,684,31944,1,secondary,,,,120.52444288,31.16663107,"POLYGON ((120.52076186 31.16893813, 120.52812391 31.16893813, 120.52812391 31.16432401, 120.52076186 31.16432401, 120.52076186 31.16893813))"
,685,21894;21895;31922;31947,4,secondary;secondary;secondary;secondary,,,,120.53180493,31.16663107,"POLYGON ((120.52812391 31.16893813, 120.53548595 31.16893813, 120.53548595 31.16432401, 120.52812391 31.16432401, 120.52812391 31.16893813))"
,686,31923;33318,2,tertiary;unclassified,,,,120.53916698,31.16663107,"POLYGON ((120.53548595 31.16893813, 120.542848 31.16893813, 120.542848 31.16432401, 120.53548595 31.16432401, 120.53548595 31.16893813))"
,687,32114,1,secondary,,,,120.55389106,31.16663107,"POLYGON ((120.55021004 31.16893813, 120.55757209 31.16893813, 120.55757209 31.16432401, 120.55021004 31.16432401, 120.55021004 31.16893813))"
,688,31241;38243,2,secondary;secondary,,,,120.61278742,31.16663107,"POLYGON ((120.6091064 31.16893813, 120.61646845 31.16893813, 120.61646845 31.16432401, 120.6091064 31.16432401, 120.6091064 31.16893813))"
,689,3912;8583;8585;8586,4,secondary;secondary;tertiary;tertiary,,,,120.62014948,31.16663107,"POLYGON ((120.61646845 31.16893813, 120.6238305 31.16893813, 120.6238305 31.16432401, 120.61646845 31.16432401, 120.61646845 31.16893813))"
,690,8584;8587;8588;8589,4,secondary;secondary;tertiary;tertiary,,,,120.62751152,31.16663107,"POLYGON ((120.6238305 31.16893813, 120.63119254 31.16893813, 120.63119254 31.16432401, 120.6238305 31.16432401, 120.6238305 31.16893813))"
,691,1000;11428;11429;18118;18119;18128,6,secondary;secondary;residential;tertiary;tertiary;tertiary,,,,120.63487356,31.16663107,"POLYGON ((120.63119254 31.16893813, 120.63855459 31.16893813, 120.63855459 31.16432401, 120.63119254 31.16432401, 120.63119254 31.16893813))"
,692,996;3916;11430;11431;18117;18126;18127;18129;18130;18131;18132;18133;31263;31264;32022;32024,16,tertiary;secondary;tertiary;tertiary;tertiary;tertiary;tertiary;secondary;secondary;secondary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,120.64223561,31.16663107,"POLYGON ((120.63855459 31.16893813, 120.64591663 31.16893813, 120.64591663 31.16432401, 120.63855459 31.16432401, 120.63855459 31.16893813))"
,693,11432;18116;18120;18122;18124,5,primary;secondary;secondary;secondary;secondary,,,,120.64959766,31.16663107,"POLYGON ((120.64591663 31.16893813, 120.65327868 31.16893813, 120.65327868 31.16432401, 120.64591663 31.16432401, 120.64591663 31.16893813))"
,694,11439;18121;18123;18125,4,tertiary;secondary;tertiary;secondary,,,,120.6569597,31.16663107,"POLYGON ((120.65327868 31.16893813, 120.66064072 31.16893813, 120.66064072 31.16432401, 120.65327868 31.16432401, 120.65327868 31.16893813))"
,695,31210,1,unclassified,,,,120.66432174,31.16663107,"POLYGON ((120.66064072 31.16893813, 120.66800277 31.16893813, 120.66800277 31.16432401, 120.66064072 31.16432401, 120.66064072 31.16893813))"
,696,5187;5198;5204;5206,4,motorway;motorway;motorway;motorway,,,,120.67904584,31.16663107,"POLYGON ((120.67536481 31.16893813, 120.68272686 31.16893813, 120.68272686 31.16432401, 120.67536481 31.16432401, 120.67536481 31.16893813))"
,697,27149;27150;27154;27155,4,secondary;secondary;secondary;secondary,,,,120.68640788,31.16663107,"POLYGON ((120.68272686 31.16893813, 120.6900889 31.16893813, 120.6900889 31.16432401, 120.68272686 31.16432401, 120.68272686 31.16893813))"
,698,12497;12498;12628;60793;60795;60796,6,primary;primary;unclassified;unclassified;primary;primary,,,,120.69376992,31.16663107,"POLYGON ((120.6900889 31.16893813, 120.69745095 31.16893813, 120.69745095 31.16432401, 120.6900889 31.16432401, 120.6900889 31.16893813))"
,699,12622;12623;12624,3,unclassified;unclassified;unclassified,,,,120.70113197,31.16663107,"POLYGON ((120.69745095 31.16893813, 120.70481299 31.16893813, 120.70481299 31.16432401, 120.69745095 31.16432401, 120.69745095 31.16893813))"
,700,8810;8823;8824;12621,4,secondary;secondary;secondary;unclassified,,,,120.70849401,31.16663107,"POLYGON ((120.70481299 31.16893813, 120.71217504 31.16893813, 120.71217504 31.16432401, 120.70481299 31.16432401, 120.70481299 31.16893813))"
,701,8811;8812;45955,3,secondary;secondary;secondary,,,,120.71585606,31.16663107,"POLYGON ((120.71217504 31.16893813, 120.71953708 31.16893813, 120.71953708 31.16432401, 120.71217504 31.16432401, 120.71217504 31.16893813))"
,702,12593,1,tertiary,,,,120.72321811,31.16663107,"POLYGON ((120.71953708 31.16893813, 120.72689913 31.16893813, 120.72689913 31.16432401, 120.71953708 31.16432401, 120.71953708 31.16893813))"
,703,2932;12035;12499;12500;12524;12525;12526;12527;12528,9,primary;primary;primary;secondary;secondary;primary;secondary;secondary;secondary,,,,120.76002833,31.16663107,"POLYGON ((120.75634731 31.16893813, 120.76370935 31.16893813, 120.76370935 31.16432401, 120.75634731 31.16432401, 120.75634731 31.16893813))"
,704,5040;5051;57643;57651;57658;57681;57696;57699,8,primary;primary;residential;residential;primary;primary;residential;residential,,,,120.78211447,31.16663107,"POLYGON ((120.77843344 31.16893813, 120.78579549 31.16893813, 120.78579549 31.16432401, 120.77843344 31.16432401, 120.77843344 31.16893813))"
,705,57513;57515;57522;57539;57595;57604;57639;57650;57664;57678;57684;57697;57714,13,residential;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;residential;residential;residential;residential;tertiary,,,,120.78947651,31.16663107,"POLYGON ((120.78579549 31.16893813, 120.79315753 31.16893813, 120.79315753 31.16432401, 120.78579549 31.16432401, 120.78579549 31.16893813))"
,706,57556;57637;57644;57655;57671;57708,6,tertiary;residential;residential;residential;residential;residential,,,,120.79683855,31.16663107,"POLYGON ((120.79315753 31.16893813, 120.80051958 31.16893813, 120.80051958 31.16432401, 120.79315753 31.16432401, 120.79315753 31.16893813))"
,707,13230;57596,2,unclassified;residential,,,,120.80420061,31.16663107,"POLYGON ((120.80051958 31.16893813, 120.80788163 31.16893813, 120.80788163 31.16432401, 120.80051958 31.16432401, 120.80051958 31.16893813))"
,708,57536;57549;57601;57680,4,residential;unclassified;residential;unclassified,,,,120.81156265,31.16663107,"POLYGON ((120.80788163 31.16893813, 120.81524367 31.16893813, 120.81524367 31.16432401, 120.80788163 31.16432401, 120.80788163 31.16893813))"
,709,26498;26499;26500;26501,4,motorway;motorway;motorway;motorway,,,,120.82628674,31.16663107,"POLYGON ((120.82260572 31.16893813, 120.82996776 31.16893813, 120.82996776 31.16432401, 120.82260572 31.16432401, 120.82260572 31.16893813))"
,710,12663;12664,2,secondary;secondary,,,,120.83364879,31.16663107,"POLYGON ((120.82996776 31.16893813, 120.83732981 31.16893813, 120.83732981 31.16432401, 120.82996776 31.16432401, 120.82996776 31.16893813))"
