name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,19240,4199048832,,,,,secondary,0,121.0023056,31.2757305,,,
,19241,4199048834,,,,,trunk,0,120.8829607,31.3428849,,,
,19242,4199048864,,,,,secondary,0,120.8928682,31.2044818,,,
,19243,4199048865,,,,,secondary,0,120.8862865,31.1996697,,,
,19244,4199048874,,,,,primary,0,120.9535791,31.2757956,,,
,19245,4199048875,,,,,primary,0,120.8118655,31.2831952,,,
,19246,4199048887,,,,,secondary,0,120.8958527,31.2961519,,,
,19247,4199048888,,,,,primary,0,121.0099379,31.2683309,,,
,19248,4199048990,,,,,primary,0,120.9153605,31.2940232,,,
,19249,4199048993,,,,,primary,0,121.0093989,31.2742521,,,
,19250,4199048997,,,,,primary,0,120.8853892,31.1966038,,,
,19251,4199049001,,,,,tertiary,0,121.0097392,31.2692887,,,
,19252,4199049002,,,,,primary,0,121.0100084,31.2653412,,,
,19253,4199049004,,,,,secondary,0,120.883862,31.3220041,,,
,19254,4199049005,,,,,secondary,0,120.888633,31.2017479,,,
,19255,4199049010,,,,,tertiary,0,120.8955667,31.285017,,,
,19256,4199049018,,,,,secondary,0,120.8863525,31.3195201,,,
,19257,4199049019,,,,,secondary,0,120.8926395,31.3140837,,,
,19258,4199049032,,,,,primary,0,120.8567279,31.3261746,,,
,19259,4199049038,,,,,unclassified,0,120.8608518,31.3263704,,,
,19260,4199049043,,,,,primary,0,120.8288495,31.2837686,,,
,19261,4199049051,,,,,primary,0,120.9174866,31.2736447,,,
,19262,4199049056,,,,,secondary,0,120.8960246,31.3074529,,,
,19263,4199049063,,,,,secondary,0,120.8956792,31.2749234,,,
,19264,4199049065,,,,,primary,0,120.920179,31.2309026,,,
,19265,4199049071,,,,,secondary,0,120.9479723,31.2744533,,,
,19266,4199049079,,,,,primary,0,120.9409104,31.2741138,,,
,19267,4199049086,,,,,primary,0,120.8438911,31.2802805,,,
,19268,4199049087,,,,,secondary,0,120.8820934,31.3379559,,,
,19269,4199049189,,,,,tertiary,0,120.8820802,31.3345572,,,
,19270,4199049190,,,,,trunk,0,120.8811457,31.3489129,,,
,19271,4199049192,,,,,unclassified,0,120.8951022,31.3295169,,,
,19272,4199049193,,,,,trunk,0,120.8816023,31.345716,,,
,19273,4199049195,,,,,unclassified,0,120.9098328,31.3292836,,,
,19274,4199049199,,,,,secondary,0,120.8846459,31.3210182,,,
,19275,4199049200,,,,,secondary,0,120.8823785,31.3438278,,,
,19276,4199049220,,,,,primary,0,120.9217734,31.3139321,,,
,19277,4199090535,,,,,secondary,0,120.8754003,31.3915214,,,
,19278,4199090539,,,,,motorway,0,120.7913269,31.3692971,,,
,19279,4199090544,,,,,primary,0,120.9918762,31.4357879,,,
,19280,4199090549,,,,,primary,0,120.9884132,31.4357378,,,
,19281,4199090562,traffic_signals,,signal,,primary,0,120.793128,31.3676398,63,,
,19282,4199090566,,,,,secondary,0,120.7426746,31.357952,,,
,19283,4199090568,traffic_signals,,signal,,trunk,0,120.7575498,31.3631631,90,,
,19284,4199090572,,,,,primary,0,120.7171,31.3524138,,,
,19285,4199090576,,,,,primary,0,120.8761235,31.3835631,,,
,19286,4199090579,,,,,secondary,0,120.7630919,31.3638747,,,
,19287,4199090586,,,,,secondary,0,120.7848663,31.3665885,,,
,19288,4199090587,,,,,secondary,0,120.773359,31.3651194,,,
,19289,4199090611,,,,,unclassified,0,120.7259295,31.3531326,,,
,19290,4199090613,,,,,trunk,0,120.9832254,31.3295664,,,
,19291,4199090616,,,,,motorway,0,120.8197942,31.3568046,,,
,19292,4199090625,,,,,trunk,0,120.9832715,31.3297003,,,
,19293,4199090629,,,,,motorway,0,120.7843107,31.370589,,,
,19294,4199090647,,,,,motorway,0,120.8001941,31.3659041,,,
,19295,4199090649,,,,,motorway,0,120.8196587,31.3565236,,,
,19296,4199090652,,,,,tertiary,0,120.8718484,31.3730775,,,
,19297,4199090653,,,,,primary,0,120.8710704,31.4248021,,,
,19298,4199090673,,,,,motorway,0,120.8098563,31.3602145,,,
,19299,4199090685,,,,,primary,0,120.8709783,31.4283246,,,
,19300,4199090687,,,,,secondary,0,120.9899121,31.4477214,,,
,19301,4199090789,traffic_signals,,signal,,secondary,0,120.843873,31.3679697,89,,
,19302,4199090791,,,,,primary,0,120.8760465,31.3835547,,,
,19303,4199090796,,,,,motorway,0,120.7999696,31.3655835,,,
,19304,4199090797,,,,,trunk,0,120.7803087,31.3561091,,,
,19305,4199090802,,,,,trunk,1,120.9858546,31.3290815,,,
,19306,4199090811,,,,,primary,0,120.8758179,31.3851787,,,
,19307,4199090812,,,,,primary,0,120.8747223,31.405105,,,
,19308,4199090817,,,,,motorway,0,120.7911927,31.3689651,,,
,19309,4199090821,,,,,trunk,0,120.7999615,31.3598543,,,
,19310,4199090830,,,,,motorway,0,120.7815716,31.3710968,,,
,19311,4199090845,,,,,primary,0,120.8746905,31.4053649,,,
,19312,4199090847,,,,,motorway,0,120.8128313,31.3592689,,,
,19313,4199090876,,,,,trunk,0,120.8047911,31.3607463,,,
,19314,4199090879,,,,,secondary,0,120.988283,31.4355551,,,
,19315,4199090883,,,,,primary,0,120.9787135,31.4349922,,,
,19316,4199090995,,,,,motorway,0,120.8219809,31.356198,,,
,19317,4199090997,,,,,trunk,0,120.9858171,31.3289784,,,
,19318,4199090998,,,,,primary,0,121.0111663,31.3432514,,,
,19319,4199090999,,,,,primary,0,120.8812714,31.4576178,,,
,19320,4199091007,,,,,secondary,0,120.8754778,31.3915248,,,
,19321,4199091013,traffic_signals,,signal,,secondary,0,120.8574841,31.3697833,99,,
,19322,4199091015,,,,,tertiary,0,120.8555382,31.3694831,,,
,19323,4199091023,,,,,trunk,0,120.7982451,31.3597716,,,
,19324,4199091032,,,,,motorway,0,120.8218809,31.3559298,,,
,19325,4199091042,,,,,secondary,0,120.8753982,31.3916433,,,
,19326,4199091060,,,,,trunk,0,120.8411827,31.3672489,,,
,19327,4199091070,,,,,primary,0,121.0107592,31.3432699,,,
,19328,4199091078,,,,,primary,0,120.870986,31.4284779,,,
,19329,4199091089,,,,,trunk,1,120.983309,31.3298042,,,
,19330,4199091094,,,,,primary,0,120.8790519,31.3629605,,,
,19331,4199091103,,,,,motorway,0,120.8126666,31.3589651,,,
,19332,4199091105,,,,,trunk,0,120.8724071,31.3732624,,,
,19333,4199091106,,,,,secondary,0,120.9885078,31.4363322,,,
,19334,4199091117,,,,,primary,0,120.8758952,31.3851848,,,
,19335,4199091118,,,,,secondary,0,120.8754758,31.3916468,,,
,19336,4199091122,,,,,trunk,0,120.9774526,31.3316727,,,
,19337,4199534778,,,,,secondary,0,120.8132024,31.2831668,,,
,19338,4199534896,,,,,tertiary,1,120.8165133,31.2815005,,,
,19339,4199534915,,,,,secondary,0,120.8543932,31.279295,,,
,19340,4199534930,,,,,primary,0,120.8140444,31.2693317,,,
,19341,4199534936,,,,,tertiary,0,120.8139972,31.2692197,,,
,19342,4199534956,traffic_signals,,signal,,primary,0,120.8165435,31.2833644,7,,
,19343,4199534958,,,,,primary,0,120.8115571,31.2831783,,,
,19344,4199534961,,,,,tertiary,0,120.8551903,31.2793927,,,
,19345,4199534966,,,,,primary,0,120.8508716,31.2798318,,,
,19346,4199534969,,,,,secondary,0,120.8137726,31.2734944,,,
,19347,4199534981,,,,,secondary,0,120.8131555,31.2832465,,,
,19348,4199534985,,,,,tertiary,0,120.8104949,31.283135,,,
,19349,4199534986,,,,,secondary,0,120.8136697,31.2752131,,,
,19350,4199534987,,,,,primary,0,120.8012178,31.2853791,,,
,19351,4199534988,,,,,secondary,0,120.8956628,31.2811155,,,
,19352,4199534992,,,,,unclassified,1,120.8064367,31.2711967,,,
,19353,4199534996,,,,,primary,0,120.8027317,31.2846907,,,
,19354,4199535029,,,,,primary,0,120.814037,31.2694463,,,
,19355,4199535030,,,,,secondary,0,120.8137124,31.2747775,,,
,19356,4199535035,,,,,primary,0,120.8548173,31.2795405,,,
,19357,4199535041,,,,,secondary,0,120.8139752,31.2695683,,,
,19358,4199633310,,,,,primary,0,120.6936519,31.2573965,,,
,19359,4199633320,,,,,secondary,0,120.689766,31.2243393,,,
,19360,4199633334,,,,,secondary,0,120.6896094,31.2553807,,,
,19361,4199633343,,,,,secondary,0,120.696999,31.2426167,,,
,19362,4199633344,,,,,secondary,0,120.6829129,31.2543143,,,
,19363,4199633346,,,,,secondary,0,120.6829744,31.2676112,,,
,19364,4199644216,,,,,secondary,0,120.7578789,31.2736274,,,
,19365,4199644219,,,,,secondary,0,120.7517808,31.2649475,,,
,19366,4199644227,,,,,tertiary,0,120.6803725,31.2173526,,,
,19367,4199644228,,,,,secondary,0,120.7640049,31.2638802,,,
,19368,4199644229,,,,,secondary,0,120.7645126,31.2623033,,,
,19369,4199644231,,,,,primary,0,120.7490348,31.2741535,,,
,19370,4199644233,,,,,primary,0,120.7639403,31.2639972,,,
,19371,4199644238,traffic_signals,,signal,,primary,0,120.7204413,31.2992398,140,,
,19372,4199644240,,,,,primary,0,120.755713,31.254367,,,
,19373,4199644244,,,,,trunk,0,120.7229963,31.2814522,,,
,19374,4199644249,traffic_signals,,signal,,primary,0,120.7541638,31.2586093,15,,
,19375,4199644253,traffic_signals,,signal,,primary,0,120.754115,31.2587541,15,,
,19376,4199644254,traffic_signals,,signal,,primary,0,120.7223582,31.2704335,163,,
,19377,4199644260,traffic_signals,,signal,,primary,0,120.7453322,31.2822233,167,,
,19378,4199644265,,,,,tertiary,0,120.7625181,31.2663622,,,
,19379,4199644267,,,,,trunk,0,120.719926,31.2812295,,,
,19380,4199644269,,,,,secondary,0,120.7645521,31.2621432,,,
,19381,4199644275,,,,,primary,0,120.7206223,31.2796735,,,
,19382,4199644283,,,,,primary,0,120.7207307,31.281886,,,
,19383,4199644285,,,,,primary,0,120.7207119,31.2796172,,,
,19384,4199644790,traffic_signals,,signal,,primary,0,120.7495369,31.2702147,231,,
,19385,4199644799,,,,,tertiary,0,120.7401101,31.2776938,,,
,19386,4199644802,,,,,secondary,0,120.7518497,31.2648231,,,
,19387,4199644804,,,,,primary,0,120.720425,31.2796298,,,
,19388,4199644810,crossing,,,,primary,0,120.7208171,31.2817609,,,
,19389,4199644816,,,,,secondary,0,120.7205342,31.2970297,,,
,19390,4199644819,,,,,secondary,0,120.7555386,31.2543255,,,
,19391,4199644821,,,,,secondary,0,120.7548412,31.2820189,,,
,19392,4199644823,traffic_signals,,signal,,tertiary,0,120.7205652,31.2926452,29,,
,19393,4199644827,,,,,trunk,0,120.7229885,31.2816018,,,
,19394,4199644829,traffic_signals,,signal,,primary,0,120.7452508,31.2823742,167,,
,19395,4199644831,traffic_signals,,signal,,secondary,0,120.7206571,31.2882121,158,,
,19396,4199644834,,,,,primary,0,120.7207048,31.2809823,,,
,19397,4199644835,,,,,primary,0,120.7205664,31.2785021,,,
,19398,4199644844,,,,,primary,0,120.7205892,31.279137,,,
,19399,4199644851,traffic_signals,,signal,,secondary,0,120.7495167,31.2703056,231,,
,19400,4199644855,,,,,primary,0,120.7208776,31.2808334,,,
,19401,4199644863,,,,,primary,0,120.7206105,31.2809834,,,
,19402,4199644867,,,,,primary,0,120.7213286,31.281283,,,
,19403,4199644870,,,,,primary,0,120.7205451,31.2841738,,,
,19404,4199644879,,,,,primary,0,120.7571967,31.2525145,,,
,19405,4199644883,,,,,secondary,0,120.7570722,31.252404,,,
,19406,4199644886,,,,,tertiary,0,120.7564276,31.2766168,,,
,19407,4199644887,,,,,primary,0,120.7427478,31.2876985,,,
,19408,4199650150,,,,,residential,0,120.69571,31.3312922,,,
,19409,4199650151,,,,,trunk,0,120.7796785,31.3559121,,,
,19410,4199650152,traffic_signals,,signal,,secondary,0,120.6948365,31.3343044,218,,
,19411,4199650155,traffic_signals,,signal,,secondary,0,120.6947867,31.3344599,218,,
,19412,4199650160,,,,,secondary,0,120.6800571,31.3399918,,,
,19413,4199650164,,,,,secondary,0,120.6802584,31.3399799,,,
,19414,4200212889,,,,,service,0,120.5889099,31.3171146,,,
,19415,4200212890,,,,,service,0,120.5891707,31.3171554,,,
,19416,4200629070,,,,,trunk,0,120.6632701,31.4130976,,,
,19417,4200629071,,,,,secondary,0,120.7457128,31.3770193,,,
,19418,4200629073,,,,,trunk,0,120.7401601,31.3780241,,,
,19419,4200629077,,,,,primary,0,120.6709404,31.4383006,,,
,19420,4200629598,,,,,trunk,0,120.6829551,31.4766597,,,
,19421,4200629599,,,,,trunk,0,120.6828893,31.476321,,,
,19422,4200629601,,,,,trunk,0,120.6948582,31.3911439,,,
,19423,4200629603,,,,,primary,0,120.6714595,31.4383548,,,
,19424,4200629615,,,,,trunk,0,120.7149449,31.3840412,,,
,19425,4200629616,,,,,secondary,0,120.679173,31.465353,,,
,19426,4200629620,,,,,primary,0,120.6714097,31.4382281,,,
,19427,4200629622,,,,,trunk,0,120.7096244,31.3857824,,,
,19428,4200629626,,,,,primary,0,120.6720798,31.4382341,,,
,19429,4200629632,,,,,secondary,0,120.674541,31.4044869,,,
,19430,4200629636,,,,,secondary,0,120.7374015,31.3785458,,,
,19431,4200629637,,,,,trunk,0,120.6791279,31.4652366,,,
,19432,4200629642,traffic_signals,,signal,,primary,0,120.7130782,31.3845588,,,
,19433,4200629651,,,,,trunk,0,120.6722229,31.4413937,,,
,19434,4200629658,,,,,primary,0,120.6708801,31.4384557,,,
,19435,4200629665,,,,,tertiary,0,120.6716172,31.4389133,,,
,19436,4200629677,,,,,trunk,0,120.6722703,31.4421833,,,
,19437,4200629679,,,,,trunk,0,120.7545809,31.3737856,,,
,19438,4200629889,,,,,secondary,0,120.74921,31.376319,,,
,19439,4200629890,,,,,secondary,0,120.7333966,31.3796262,,,
,19440,4200629897,,,,,primary,0,120.6720523,31.4381038,,,
,19441,4200629898,,,,,secondary,0,120.6880495,31.4638981,,,
,19442,4200629899,,,,,secondary,0,120.7545994,31.3747117,,,
,19443,4200629901,,,,,trunk,0,120.6728366,31.4031101,,,
,19444,4200629911,,,,,secondary,0,120.6760622,31.4582821,,,
,19445,4200629919,,,,,trunk,0,120.6714602,31.4377442,,,
,19446,4200629923,,,,,trunk,0,120.6723795,31.4421655,,,
,19447,4200629924,,,,,trunk,0,120.6717,31.4387039,,,
,19448,4200629925,,,,,trunk,0,120.6713086,31.4377787,,,
,19449,4200629931,,,,,trunk,0,120.6794272,31.4651458,,,
,19450,4200629933,,,,,secondary,0,120.6737246,31.4028602,,,
,19451,4200629946,,,,,secondary,0,120.7546493,31.3751006,,,
,19452,4200629950,,,,,secondary,0,120.7458892,31.3767622,,,
,19453,4200651140,motorway_junction,,,,trunk,0,120.7586539,31.3582309,,,
,19454,4200651143,,,,,trunk,0,120.7097807,31.3861593,,,
,19455,4200651146,,,,,secondary,0,120.7328495,31.3769939,,,
,19456,4200651148,,,,,trunk,0,120.7551224,31.3709222,,,
,19457,4200651175,,,,,secondary,0,120.7326622,31.3751266,,,
,19458,4200651180,,,,,secondary,0,120.7488646,31.4013185,,,
,19459,4200651183,,,,,tertiary,0,120.7338272,31.3845895,,,
,19460,4200651397,,,,,tertiary,0,120.7243449,31.3780234,,,
,19461,4200651398,,,,,secondary,0,120.7248485,31.3759796,,,
,19462,4200651404,,,,,secondary,0,120.7247107,31.3759558,,,
,19463,4200651411,traffic_signals,,signal,,primary,0,120.7267259,31.3658217,246,,
,19464,4200651440,,,,,secondary,0,120.7248553,31.3758529,,,
,19465,4200651444,,,,,tertiary,0,120.7255918,31.3716607,,,
,19466,4200651457,,,,,secondary,0,120.7332715,31.3793813,,,
,19467,4200651478,,,,,secondary,0,120.7326417,31.3750207,,,
,19468,4200651486,,,,,trunk,0,120.7546091,31.3731868,,,
,19469,4200651487,motorway_junction,,,,trunk,0,120.7552814,31.3709312,,,
,19470,4200651493,traffic_signals,,signal,,primary,0,120.7129003,31.3850554,299,,
,19471,4200656803,,,,,secondary,0,120.7867633,31.2874956,,,
,19472,4200656811,motorway_junction,,,,trunk,0,120.7734103,31.2705877,,,
,19473,4200656848,,,,,trunk,0,120.7762733,31.2580877,,,
,19474,4200656850,,,,,trunk,0,120.7740046,31.2507302,,,
,19475,4200656852,,,,,primary,0,120.7658542,31.2974016,,,
,19476,4200656854,,,,,trunk,0,120.7761295,31.2581057,,,
,19477,4200656868,,,,,trunk,0,120.7741284,31.2506916,,,
,19478,4200670515,,,,,secondary,0,120.7722826,31.2435069,,,
,19479,4200670516,,,,,primary,0,120.7667524,31.2451166,,,
,19480,4200682962,,,,,trunk,0,120.6624521,31.4048754,,,
,19481,4200682971,motorway_junction,,,,trunk,0,120.6493442,31.4095084,,,
,19482,4200682978,,,,,trunk,0,120.599395,31.4157127,,,
,19483,4200682984,,,,,trunk,0,120.6344497,31.4133015,,,
,19484,4200682985,motorway_junction,,,,trunk,0,120.634451,31.4131788,,,
,19485,4200682986,,,,,trunk,0,120.6615871,31.4050826,,,
,19486,4200691115,,,,,trunk,0,120.6619289,31.405027,,,
,19487,4200691119,,,,,trunk,0,120.6623179,31.4047757,,,
,19488,4200691125,motorway_junction,,,,trunk,0,120.5993818,31.4152633,,,
,19489,4200691131,,,,,trunk,0,120.6504658,31.4091008,,,
,19490,4200691135,motorway_junction,,,,trunk,0,120.6541873,31.4074662,,,
,19491,4202946283,,,,,secondary,0,120.4896758,31.2369231,,,
,19492,4202946285,motorway_junction,,,,trunk,0,120.5278773,31.249969,,,
,19493,4202946286,,,,,primary,0,120.5268835,31.2580998,,,
,19494,4202947190,,,,,secondary,0,120.4889069,31.2214378,,,
,19495,4202947194,,,,,trunk,0,120.5271562,31.257512,,,
,19496,4202947196,,,,,secondary,0,120.536139,31.2425157,,,
,19497,4202947199,,,,,primary,0,120.4999894,31.2377588,,,
,19498,4202947216,,,,,primary,0,120.5115456,31.2208405,,,
,19499,4202947219,,,,,secondary,0,120.5201414,31.2252487,,,
,19500,4202947229,,,,,primary,0,120.5142893,31.1964515,,,
,19501,4202947232,,,,,primary,0,120.5239881,31.1974462,,,
,19502,4202947234,,,,,primary,0,120.5143247,31.1965674,,,
,19503,4202947242,,,,,primary,0,120.5141334,31.1964239,,,
,19504,4202947243,,,,,trunk,0,120.512463,31.2203269,,,
,19505,4202947254,,,,,secondary,0,120.4798581,31.2232517,,,
,19506,4202947279,,,,,secondary,0,120.5635943,31.2575157,,,
,19507,4202947290,,,,,primary,0,120.514122,31.1965347,,,
,19508,4202947302,,,,,primary,0,120.5807204,31.2652012,,,
,19509,4202947303,,,,,tertiary,0,120.4886475,31.2191509,,,
,19510,4202947309,,,,,secondary,0,120.5698279,31.2592241,,,
,19511,4202947313,,,,,trunk,0,120.5148036,31.2213534,,,
,19512,4202947330,,,,,primary,0,120.5009974,31.221196,,,
,19513,4202947331,,,,,primary,0,120.477249,31.1876759,,,
,19514,4202947333,,,,,primary,0,120.4594007,31.1662485,,,
,19515,4202947345,,,,,primary,0,120.5243048,31.2405553,,,
,19516,4202947366,,,,,primary,0,120.521176,31.2262602,,,
,19517,4202947369,,,,,residential,0,120.561617,31.2555842,,,
,19518,4202947370,,,,,primary,0,120.5692809,31.2590974,,,
,19519,4202947372,,,,,primary,0,120.5240403,31.240543,,,
,19520,4202947377,,,,,secondary,0,120.4986034,31.2438452,,,
,19521,4202947382,,,,,tertiary,0,120.5240534,31.2338388,,,
,19522,4202947598,,,,,primary,1,120.4373607,31.10518,,,
,19523,4202947602,,,,,primary,0,120.5050739,31.1936451,,,
,19524,4202947608,,,,,primary,0,120.5008412,31.2212171,,,
,19525,4202947619,,,,,trunk,0,120.5278096,31.249252,,,
,19526,4202947658,,,,,secondary,0,120.523825,31.2306815,,,
,19527,4202947666,,,,,primary,0,120.4457679,31.1503627,,,
,19528,4202947674,,,,,trunk,0,120.5123679,31.2204189,,,
,19529,4202947684,,,,,trunk,0,120.5270359,31.2574971,,,
,19530,4202947805,,,,,trunk,0,120.4803059,31.22297,,,
,19531,4202947808,,,,,primary,0,120.5317194,31.2414299,,,
,19532,4202947809,,,,,primary,0,120.576962,31.2632812,,,
,19533,4202947814,,,,,trunk,0,120.5241158,31.2343136,,,
,19534,4202947833,motorway_junction,,,,trunk,0,120.500352,31.2212276,,,
,19535,4202947837,,,,,trunk,0,120.516733,31.2223119,,,
,19536,4202947840,,,,,primary,0,120.5240364,31.2404271,,,
,19537,4203200691,,,,,tertiary,0,120.5464428,31.2601625,,,
,19538,4203200711,,,,,unclassified,0,120.5718847,31.2707641,,,
,19539,4203200737,,,,,primary,0,120.5271769,31.2579425,,,
,19540,4203200754,,,,,trunk,0,120.5248677,31.2858029,,,
,19541,4203200766,,,,,trunk,0,120.5249744,31.2857809,,,
,19542,4207562856,,,,,primary,0,120.5251528,31.2784145,,,
,19543,4207562857,,,,,primary,0,120.5251431,31.2785187,,,
,19544,4207562860,,,,,secondary,0,120.5248069,31.2855175,,,
,19545,4207562870,,,,,tertiary,0,120.5245224,31.29123,,,
,19546,4207562873,,,,,secondary,0,120.5242577,31.2965049,,,
,19547,4207562874,,,,,secondary,0,120.5242469,31.2966342,,,
,19548,4207562885,,,,,primary,0,120.5223682,31.308801,,,
,19549,4207562886,,,,,trunk,0,120.5224332,31.3088052,,,
,19550,4207562887,,,,,trunk,0,120.5225467,31.3088147,,,
,19551,4207562888,,,,,primary,0,120.5223141,31.3092879,,,
,19552,4207562997,,,,,primary,0,120.5219542,31.3137779,,,
,19553,4207563008,,,,,primary,0,120.5211833,31.3182877,,,
,19554,4207563009,,,,,primary,0,120.5211669,31.3184218,,,
,19555,4207563010,,,,,primary,0,120.5214362,31.3184422,,,
,19556,4207563036,,,,,tertiary,0,120.4838393,31.3238737,,,
,19557,4207563043,,,,,primary,0,120.4894089,31.3243549,,,
,19558,4207563049,,,,,primary,0,120.4893925,31.3249003,,,
,19559,4207563102,,,,,primary,0,120.540703,31.3323313,,,
,19560,4207563103,,,,,tertiary,0,120.5189289,31.3346672,,,
,19561,4207563112,,,,,secondary,0,120.5181237,31.3408604,,,
,19562,4207563129,,,,,primary,0,120.5192293,31.3478036,,,
,19563,4207563135,,,,,trunk,0,120.5228559,31.347843,,,
,19564,4207563148,,,,,primary,0,120.5193441,31.3482508,,,
,19565,4207563153,,,,,trunk,0,120.5247493,31.3486317,,,
,19566,4207563154,,,,,primary,0,120.5243731,31.3485597,,,
,19567,4207563157,,,,,trunk,0,120.5246607,31.3486862,,,
,19568,4207563164,,,,,trunk,0,120.5258705,31.3493672,,,
,19569,4207563184,,,,,trunk,0,120.5308094,31.3526309,,,
,19570,4207563186,,,,,primary,0,120.514175,31.3531628,,,
,19571,4207563200,,,,,trunk,0,120.5107887,31.3573349,,,
,19572,4207563203,,,,,trunk,0,120.5383798,31.3576714,,,
,19573,4207563211,,,,,secondary,0,120.5400069,31.3586655,,,
,19574,4207563240,,,,,trunk,0,120.500314,31.3690888,,,
,19575,4207563256,,,,,tertiary,0,120.4865588,31.3818229,,,
,19576,4207563261,,,,,secondary,0,120.4839211,31.3841573,,,
,19577,4207563262,,,,,trunk,0,120.5568784,31.3849937,,,
,19578,4207563263,,,,,trunk,0,120.5613612,31.3855345,,,
,19579,4207577539,,,,,primary,0,120.6674306,31.1119198,,,
,19580,4207577540,,,,,tertiary,0,120.663571,31.1119251,,,
,19581,4207577541,,,,,secondary,0,120.6581947,31.1119647,,,
,19582,4207577542,,,,,unclassified,0,120.6528063,31.1119917,,,
,19583,4207577543,,,,,secondary,0,120.6489711,31.1120075,,,
,19584,4207577544,,,,,secondary,0,120.6396996,31.1121577,,,
,19585,4207577549,,,,,primary,0,120.6040393,31.1122356,,,
,19586,4207577551,,,,,primary,0,120.6038935,31.1122824,,,
,19587,4207577557,,,,,secondary,0,120.6701934,31.117585,,,
,19588,4207577566,,,,,primary,0,120.6643184,31.1353842,,,
,19589,4207577579,,,,,service,0,120.6516443,31.1495629,,,
,19590,4207658291,,,,,primary,0,120.6088448,31.1120779,,,
,19591,4207658292,,,,,primary,0,120.4559639,31.1178632,,,
,19592,4207658317,,,,,primary,0,120.4751328,31.1320249,,,
,19593,4207658340,,,,,primary,0,120.4587362,31.1461126,,,
,19594,4207658367,,,,,secondary,0,120.5149948,31.1689711,,,
,19595,4207658368,,,,,secondary,0,120.4805193,31.1689621,,,
,19596,4207658373,,,,,secondary,0,120.4846895,31.1694686,,,
,19597,4207658381,,,,,secondary,0,120.5042772,31.1696635,,,
,19598,4207658594,,,,,secondary,0,120.576882,31.1988976,,,
,19599,4207658622,,,,,tertiary,0,120.5663148,31.2050638,,,
,19600,4207658631,,,,,secondary,0,120.5976668,31.2071742,,,
,19601,4207658632,,,,,primary,0,120.5744455,31.2073374,,,
,19602,4207658634,,,,,primary,0,120.5751193,31.2078219,,,
,19603,4207658645,,,,,primary,0,120.6073347,31.2105118,,,
,19604,4207658651,,,,,primary,0,120.6073948,31.2136699,,,
,19605,4207658668,,,,,tertiary,0,120.5865005,31.2182226,,,
,19606,4207658671,,,,,primary,0,120.5905954,31.2209929,,,
,19607,4207658672,,,,,primary,0,120.5907287,31.2210902,,,
,19608,4207658675,,,,,secondary,0,120.6271181,31.2231977,,,
,19609,4207658676,,,,,secondary,0,120.617747,31.2233043,,,
,19610,4207658677,,,,,secondary,0,120.6176135,31.223305,,,
,19611,4207658678,,,,,secondary,0,120.6079316,31.2233784,,,
,19612,4207658679,,,,,secondary,0,120.6086088,31.2233702,,,
,19613,4207658686,,,,,secondary,0,120.6002597,31.2267997,,,
,19614,4207658698,,,,,primary,0,120.6026568,31.2283295,,,
,19615,4207658734,,,,,tertiary,0,120.6174055,31.2324577,,,
,19616,4207658751,,,,,primary,0,120.6242022,31.2365913,,,
,19617,4207658766,,,,,primary,0,120.599162,31.2548818,,,
,19618,4207658770,,,,,tertiary,0,120.6001236,31.2590322,,,
,19619,4208770881,,,,,tertiary,0,120.7311455,31.2773879,,,
,19620,4208772196,,,,,secondary,0,120.7297808,31.2814411,,,
,19621,4208772197,,,,,trunk,0,120.7170144,31.2814884,,,
,19622,4208772198,traffic_signals,,signal,,secondary,0,120.7297755,31.2816755,116,,
,19623,4208772199,traffic_signals,,signal,,secondary,0,120.7297712,31.2818435,116,,
,19624,4208772203,,,,,primary,0,120.7207218,31.2841577,,,
,19625,4208772205,,,,,secondary,0,120.7297474,31.2856643,,,
,19626,4208772207,traffic_signals,,signal,,primary,0,120.7659978,31.2881524,115,,
,19627,4208772208,traffic_signals,,signal,,primary,0,120.7662564,31.2881564,16,,
,19628,4208772210,,,,,secondary,0,120.7548928,31.2880992,,,
,19629,4208772212,,,,,tertiary,0,120.7631138,31.2881626,,,
,19630,4208772213,,,,,secondary,0,120.7413429,31.2881227,,,
,19631,4208772214,traffic_signals,,signal,,secondary,0,120.7425397,31.2881147,117,,
,19632,4208772216,,,,,secondary,0,120.7417947,31.288122,,,
,19633,4208772217,traffic_signals,,signal,,secondary,0,120.7330688,31.288242,240,,
,19634,4208772218,,,,,residential,0,120.7312719,31.2882391,,,
,19635,4208772219,traffic_signals,,signal,,secondary,0,120.7298184,31.2882279,194,,
,19636,4208772220,,,,,secondary,0,120.7225544,31.2882039,,,
,19637,4208772221,,,,,residential,0,120.7271638,31.2882241,,,
,19638,4208772224,traffic_signals,,signal,,tertiary,0,120.7253775,31.2882196,26,,
,19639,4208772226,traffic_signals,,signal,,secondary,0,120.7204629,31.2882107,158,,
,19640,4208772230,,,,,secondary,0,120.7138737,31.2881604,,,
,19641,4208772231,,,,,secondary,0,120.7412914,31.288246,,,
,19642,4208772232,traffic_signals,,signal,,primary,0,120.742484,31.2882362,117,,
,19643,4208772233,traffic_signals,,signal,,secondary,0,120.7383394,31.2882474,25,,
,19644,4208772236,,,,,residential,0,120.7398803,31.2882532,,,
