name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,850,13404;14464;34936;38253,4,residential;residential;residential;residential,,,,-111.83682375,33.30490486,"POLYGON ((-111.83881522 33.30586756, -111.83483227 33.30586756, -111.83483227 33.30394216, -111.83881522 33.30394216, -111.83881522 33.30586756))"
,851,14458;14459;19993;47365,4,residential;residential;residential;tertiary,,,,-111.8328408,33.30490486,"POLYGON ((-111.83483227 33.30586756, -111.83084933 33.30586756, -111.83084933 33.30394216, -111.83483227 33.30394216, -111.83483227 33.30586756))"
,852,10173;10174;14460;14461;14462;17635,6,residential;residential;residential;residential;residential;residential,,,,-111.82885786,33.30490486,"POLYGON ((-111.83084933 33.30586756, -111.82686639 33.30586756, -111.82686639 33.30394216, -111.83084933 33.30394216, -111.83084933 33.30586756))"
,853,14463;35909;38150;42155;42156,5,residential;secondary;secondary;secondary;secondary,,,,-111.82487492,33.30490486,"POLYGON ((-111.82686639 33.30586756, -111.82288345 33.30586756, -111.82288345 33.30394216, -111.82686639 33.30394216, -111.82686639 33.30586756))"
,854,14448;14449;14453;20669,4,residential;residential;residential;residential,,,,-111.82089198,33.30490486,"POLYGON ((-111.82288345 33.30586756, -111.81890051 33.30586756, -111.81890051 33.30394216, -111.82288345 33.30394216, -111.82288345 33.30586756))"
,855,8890;8891;14454;14455;14456;26092,6,residential;residential;residential;residential;residential;residential,,,,-111.81690904,33.30490486,"POLYGON ((-111.81890051 33.30586756, -111.81491756 33.30586756, -111.81491756 33.30394216, -111.81890051 33.30394216, -111.81890051 33.30586756))"
,856,9708;11941;11942;14457;19918;28671;38151,7,residential;tertiary;residential;residential;residential;residential;tertiary,,,,-111.81292609,33.30490486,"POLYGON ((-111.81491756 33.30586756, -111.81093462 33.30586756, -111.81093462 33.30394216, -111.81491756 33.30394216, -111.81491756 33.30586756))"
,857,3465;8071;8072;9709;14465;14466;20117;25816;33409;33410;42293;42294;51446,13,secondary;residential;residential;tertiary;tertiary;residential;residential;residential;secondary;secondary;secondary;secondary;secondary,,,,-111.80894315,33.30490486,"POLYGON ((-111.81093462 33.30586756, -111.80695168 33.30586756, -111.80695168 33.30394216, -111.81093462 33.30394216, -111.81093462 33.30586756))"
,858,14468;42295;42296,3,residential;secondary;secondary,,,,-111.80496021,33.30490486,"POLYGON ((-111.80695168 33.30586756, -111.80296874 33.30586756, -111.80296874 33.30394216, -111.80695168 33.30394216, -111.80695168 33.30586756))"
,859,4495;4496;8825;8826;8961;8962;14451;14469;15412,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.80097727,33.30490486,"POLYGON ((-111.80296874 33.30586756, -111.7989858 33.30586756, -111.7989858 33.30394216, -111.80296874 33.30394216, -111.80296874 33.30586756))"
,860,1758;10583;10584;10585;14450;14452;31171,7,residential;residential;residential;residential;tertiary;tertiary;residential,,,,-111.79699433,33.30490486,"POLYGON ((-111.7989858 33.30586756, -111.79500285 33.30586756, -111.79500285 33.30394216, -111.7989858 33.30394216, -111.7989858 33.30586756))"
,861,7569,1,residential,,,,-111.79301138,33.30490486,"POLYGON ((-111.79500285 33.30586756, -111.79101991 33.30586756, -111.79101991 33.30394216, -111.79500285 33.30394216, -111.79500285 33.30586756))"
,862,179;31861;37911;41753;41754;41755;41756,7,secondary;secondary;residential;secondary;secondary;secondary;secondary,,,,-111.78902844,33.30490486,"POLYGON ((-111.79101991 33.30586756, -111.78703697 33.30586756, -111.78703697 33.30394216, -111.79101991 33.30394216, -111.79101991 33.30586756))"
,863,29642;29643;29644;29651;29652;37913,6,residential;residential;residential;residential;residential;residential,,,,-111.7850455,33.30490486,"POLYGON ((-111.78703697 33.30586756, -111.78305403 33.30586756, -111.78305403 33.30394216, -111.78703697 33.30394216, -111.78703697 33.30586756))"
,864,12194;12195;29622;29635;29641;29650,6,residential;residential;tertiary;tertiary;residential;residential,,,,-111.78106256,33.30490486,"POLYGON ((-111.78305403 33.30586756, -111.77907108 33.30586756, -111.77907108 33.30394216, -111.78305403 33.30394216, -111.78305403 33.30586756))"
,865,32116;32118;36065,3,residential;residential;residential,,,,-111.77309667,33.30490486,"POLYGON ((-111.77508814 33.30586756, -111.7711052 33.30586756, -111.7711052 33.30394216, -111.77508814 33.30394216, -111.77508814 33.30586756))"
,866,32111;32113;37901;37903,4,residential;residential;residential;residential,,,,-111.76911373,33.30490486,"POLYGON ((-111.7711052 33.30586756, -111.76712226 33.30586756, -111.76712226 33.30394216, -111.7711052 33.30394216, -111.7711052 33.30586756))"
,867,29522;31489;31491;31493;31494;31498;31499;37906,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.76513079,33.30490486,"POLYGON ((-111.76712226 33.30586756, -111.76313932 33.30586756, -111.76313932 33.30394216, -111.76712226 33.30394216, -111.76712226 33.30586756))"
,868,29505;29523;29529;29530;29533;29534;29535,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.76114784,33.30490486,"POLYGON ((-111.76313932 33.30586756, -111.75915637 33.30586756, -111.75915637 33.30394216, -111.76313932 33.30394216, -111.76313932 33.30586756))"
,869,41257;41258;41259;41260;41261;41262,6,secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.7571649,33.30490486,"POLYGON ((-111.75915637 33.30586756, -111.75517343 33.30586756, -111.75517343 33.30394216, -111.75915637 33.30394216, -111.75915637 33.30586756))"
,870,39218;39219;39222;39226;39227;39228;40795;40796;40797;40798;40799;40800;40801;40802;47103;47159;47160;50508,18,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;tertiary;tertiary;tertiary;residential,signal;signal;signal,,,-111.74521608,33.30490486,"POLYGON ((-111.74720755 33.30586756, -111.74322461 33.30586756, -111.74322461 33.30394216, -111.74720755 33.30394216, -111.74720755 33.30586756))"
,871,45286,1,motorway,,,,-111.74123314,33.30490486,"POLYGON ((-111.74322461 33.30586756, -111.73924166 33.30586756, -111.73924166 33.30394216, -111.74322461 33.30394216, -111.74322461 33.30586756))"
,872,30439;40856,2,residential;motorway,,,,-111.73725019,33.30490486,"POLYGON ((-111.73924166 33.30586756, -111.73525872 33.30586756, -111.73525872 33.30394216, -111.73924166 33.30394216, -111.73924166 33.30586756))"
,873,26767;30410;30425;30436;30437;30443;39239;45215,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.73326725,33.30490486,"POLYGON ((-111.73525872 33.30586756, -111.73127578 33.30586756, -111.73127578 33.30394216, -111.73525872 33.30394216, -111.73525872 33.30586756))"
,874,29482;29485;29489;29490;29492;29496;30419;30429,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.72928431,33.30490486,"POLYGON ((-111.73127578 33.30586756, -111.72729284 33.30586756, -111.72729284 33.30394216, -111.73127578 33.30394216, -111.73127578 33.30586756))"
,875,29469;29488,2,residential;residential,,,,-111.72530137,33.30490486,"POLYGON ((-111.72729284 33.30586756, -111.7233099 33.30586756, -111.7233099 33.30394216, -111.72729284 33.30394216, -111.72729284 33.30586756))"
,876,29435;29453;29454;29468;39328;39798;39799;39800;39801;40425;40426;40427;40428;40429;40430,15,residential;residential;residential;residential;residential;residential;residential;residential;residential;secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.72131842,33.30490486,"POLYGON ((-111.7233099 33.30586756, -111.71932695 33.30586756, -111.71932695 33.30394216, -111.7233099 33.30394216, -111.7233099 33.30586756))"
,877,29436;29437;29455;29456;29458;29459;29461;29462,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.71733548,33.30490486,"POLYGON ((-111.71932695 33.30586756, -111.71534401 33.30586756, -111.71534401 33.30394216, -111.71932695 33.30394216, -111.71932695 33.30586756))"
,878,29447;29450;29452,3,residential;residential;residential,,,,-111.71335254,33.30490486,"POLYGON ((-111.71534401 33.30586756, -111.71136107 33.30586756, -111.71136107 33.30394216, -111.71534401 33.30394216, -111.71534401 33.30586756))"
,879,42888;42889;42890;42891;42892;42893,6,secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.70538666,33.30490486,"POLYGON ((-111.70737813 33.30586756, -111.70339519 33.30586756, -111.70339519 33.30394216, -111.70737813 33.30394216, -111.70737813 33.30586756))"
,880,51197;51199;51205;51207;51208,5,residential;residential;residential;residential;residential,,,,-111.70140371,33.30490486,"POLYGON ((-111.70339519 33.30586756, -111.69941224 33.30586756, -111.69941224 33.30394216, -111.70339519 33.30394216, -111.70339519 33.30586756))"
,881,51195;51198;51200;51201;51206;51211,6,residential;residential;residential;residential;residential;residential,,,,-111.69742077,33.30490486,"POLYGON ((-111.69941224 33.30586756, -111.6954293 33.30586756, -111.6954293 33.30394216, -111.69941224 33.30394216, -111.69941224 33.30586756))"
,882,48001;48021;48025;48034;48035;48036,6,residential;residential;tertiary;residential;residential;residential,,,,-111.69343783,33.30490486,"POLYGON ((-111.6954293 33.30586756, -111.69144636 33.30586756, -111.69144636 33.30394216, -111.6954293 33.30394216, -111.6954293 33.30586756))"
,883,26225;26226;32187,3,primary;primary;primary,,,,-111.68945489,33.30490486,"POLYGON ((-111.69144636 33.30586756, -111.68746342 33.30586756, -111.68746342 33.30394216, -111.69144636 33.30394216, -111.69144636 33.30586756))"
,884,4961;4962;16386;17761;17762;25106;37133;51379,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.68547195,33.30490486,"POLYGON ((-111.68746342 33.30586756, -111.68348047 33.30586756, -111.68348047 33.30394216, -111.68746342 33.30394216, -111.68746342 33.30586756))"
,885,4963;4964;5420;47206,4,residential;residential;residential;tertiary,,,,-111.681489,33.30490486,"POLYGON ((-111.68348047 33.30586756, -111.67949753 33.30586756, -111.67949753 33.30394216, -111.68348047 33.30394216, -111.68348047 33.30586756))"
,886,4965;32155;32164;35303;39756;47946,6,tertiary;residential;residential;tertiary;residential;residential,,,,-111.67750606,33.30490486,"POLYGON ((-111.67949753 33.30586756, -111.67551459 33.30586756, -111.67551459 33.30394216, -111.67949753 33.30394216, -111.67949753 33.30586756))"
,887,4966;44361;48818;50415,4,tertiary;tertiary;tertiary;tertiary,,,,-111.67352312,33.30490486,"POLYGON ((-111.67551459 33.30586756, -111.67153165 33.30586756, -111.67153165 33.30394216, -111.67551459 33.30394216, -111.67551459 33.30586756))"
,888,34365;34366;46018;48819;50416,5,secondary;secondary;secondary;residential;residential,,,,-111.66954018,33.30490486,"POLYGON ((-111.67153165 33.30586756, -111.66754871 33.30586756, -111.66754871 33.30394216, -111.67153165 33.30394216, -111.67153165 33.30586756))"
,889,8105;15208;17793;17815;17816;25250;33613;33615;33639;33963;33964;50321;51953;51954,14,secondary;residential;residential;residential;residential;residential;secondary;residential;secondary;residential;residential;secondary;residential;residential,,,,-112.02800497,33.30683027,"POLYGON ((-112.02999644 33.30779297, -112.02601349 33.30779297, -112.02601349 33.30586756, -112.02999644 33.30586756, -112.02999644 33.30779297))"
,890,8593;15209;15210;15211;17813;17814;22134;22135,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.02402202,33.30683027,"POLYGON ((-112.02601349 33.30779297, -112.02203055 33.30779297, -112.02203055 33.30586756, -112.02601349 33.30586756, -112.02601349 33.30779297))"
,891,15204;15205;15206;26879;28109;28110,6,residential;residential;residential;residential;residential;residential,,,,-112.02003908,33.30683027,"POLYGON ((-112.02203055 33.30779297, -112.01804761 33.30779297, -112.01804761 33.30586756, -112.02203055 33.30586756, -112.02203055 33.30779297))"
,892,7501;11440;15207;23602,4,residential;residential;residential;residential,,,,-112.01605614,33.30683027,"POLYGON ((-112.01804761 33.30779297, -112.01406467 33.30779297, -112.01406467 33.30586756, -112.01804761 33.30586756, -112.01804761 33.30779297))"
,893,7497;7498;7499;9688;9689;16986;17168,7,residential;residential;residential;residential;residential;residential;residential,,,,-112.00809025,33.30683027,"POLYGON ((-112.01008173 33.30779297, -112.00609878 33.30779297, -112.00609878 33.30586756, -112.01008173 33.30586756, -112.01008173 33.30779297))"
,894,4666;7495;7496;7507;17824;17825;21007;28116;28117;33691;33723,11,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.00410731,33.30683027,"POLYGON ((-112.00609878 33.30779297, -112.00211584 33.30779297, -112.00211584 33.30586756, -112.00609878 33.30586756, -112.00609878 33.30779297))"
,895,7505;7506;9371;9372;10976;15572;28115;33692;33693;33694,10,residential;residential;residential;residential;tertiary;residential;residential;tertiary;tertiary;tertiary,,,,-112.00012437,33.30683027,"POLYGON ((-112.00211584 33.30779297, -111.9981329 33.30779297, -111.9981329 33.30586756, -112.00211584 33.30586756, -112.00211584 33.30779297))"
,896,6233;10974;10975;17821;17822;17823;28119;33674;33689;33690;33724;33725;33726;47498,14,residential;residential;tertiary;residential;residential;residential;residential;residential;tertiary;residential;residential;residential;residential;tertiary,,,,-111.99614143,33.30683027,"POLYGON ((-111.9981329 33.30779297, -111.99414996 33.30779297, -111.99414996 33.30586756, -111.9981329 33.30586756, -111.9981329 33.30779297))"
,897,7494;16418;16420;17248,4,residential;residential;residential;residential,,,,-111.99215849,33.30683027,"POLYGON ((-111.99414996 33.30779297, -111.99016702 33.30779297, -111.99016702 33.30586756, -111.99414996 33.30586756, -111.99414996 33.30779297))"
,898,7493;15201;17817;17818;17819;17909;17921;20883;23721;33851;33852;49263,12,residential;residential;residential;residential;residential;residential;residential;residential;residential;tertiary;residential;residential,,,,-111.98817554,33.30683027,"POLYGON ((-111.99016702 33.30779297, -111.98618407 33.30779297, -111.98618407 33.30586756, -111.99016702 33.30586756, -111.99016702 33.30779297))"
,899,6902;8768;8769;8770;15199;16646;21534;22814;22815;24357;25247;33614,12,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.9841926,33.30683027,"POLYGON ((-111.98618407 33.30779297, -111.98220113 33.30779297, -111.98220113 33.30586756, -111.98618407 33.30586756, -111.98618407 33.30779297))"
,900,15197;15198;16307;16308;24358;41088,6,secondary;residential;residential;residential;residential;secondary,,,,-111.98020966,33.30683027,"POLYGON ((-111.98220113 33.30779297, -111.97821819 33.30779297, -111.97821819 33.30586756, -111.98220113 33.30586756, -111.98220113 33.30779297))"
,901,33966,1,residential,,,,-111.97622672,33.30683027,"POLYGON ((-111.97821819 33.30779297, -111.97423525 33.30779297, -111.97423525 33.30586756, -111.97821819 33.30586756, -111.97821819 33.30779297))"
,902,239;26292;31529;34527;34528;40554;45320;48779,8,motorway;motorway;motorway;residential;residential;motorway;motorway;motorway,,,,-111.97224378,33.30683027,"POLYGON ((-111.97423525 33.30779297, -111.9702523 33.30779297, -111.9702523 33.30586756, -111.97423525 33.30586756, -111.97423525 33.30779297))"
,903,854;4351,2,residential;residential,,,,-111.96826083,33.30683027,"POLYGON ((-111.9702523 33.30779297, -111.96626936 33.30779297, -111.96626936 33.30586756, -111.9702523 33.30586756, -111.9702523 33.30779297))"
,904,4350;36089;40549;40550;40551;40552;40553;40555,8,residential;secondary;secondary;secondary;secondary;residential;residential;secondary,,,,-111.96427789,33.30683027,"POLYGON ((-111.96626936 33.30779297, -111.96228642 33.30779297, -111.96228642 33.30586756, -111.96626936 33.30586756, -111.96626936 33.30779297))"
,905,22253,1,residential,,,,-111.96029495,33.30683027,"POLYGON ((-111.96228642 33.30779297, -111.95830348 33.30779297, -111.95830348 33.30586756, -111.96228642 33.30586756, -111.96228642 33.30779297))"
,906,22518;27548,2,unclassified;unclassified,,,,-111.95631201,33.30683027,"POLYGON ((-111.95830348 33.30779297, -111.95432054 33.30779297, -111.95432054 33.30586756, -111.95830348 33.30586756, -111.95830348 33.30779297))"
,907,32671;32672;34720;34721;36865;40731;40732;40733;40734;40735;40736;44339;50466,13,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.94436318,33.30683027,"POLYGON ((-111.94635465 33.30779297, -111.94237171 33.30779297, -111.94237171 33.30586756, -111.94635465 33.30586756, -111.94635465 33.30779297))"
,908,51855;51856,2,unclassified;unclassified,,,,-111.9363973,33.30683027,"POLYGON ((-111.93838877 33.30779297, -111.93440583 33.30779297, -111.93440583 33.30586756, -111.93838877 33.30586756, -111.93838877 33.30779297))"
,909,28719,1,unclassified,,,,-111.93241435,33.30683027,"POLYGON ((-111.93440583 33.30779297, -111.93042288 33.30779297, -111.93042288 33.30586756, -111.93440583 33.30586756, -111.93440583 33.30779297))"
,910,38964;38969;38974;40895;40897;40899;44146,7,secondary;secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.92843141,33.30683027,"POLYGON ((-111.93042288 33.30779297, -111.92643994 33.30779297, -111.92643994 33.30586756, -111.93042288 33.30586756, -111.93042288 33.30779297))"
,911,1665;4364;24211;24658;25770;25917;34842;34843;51851;51852,10,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.92444847,33.30683027,"POLYGON ((-111.92643994 33.30779297, -111.922457 33.30779297, -111.922457 33.30586756, -111.92643994 33.30586756, -111.92643994 33.30779297))"
,912,4365;8328;8329;27311;47718,5,residential;residential;residential;tertiary;tertiary,,,,-111.92046553,33.30683027,"POLYGON ((-111.922457 33.30779297, -111.91847406 33.30779297, -111.91847406 33.30586756, -111.922457 33.30586756, -111.922457 33.30779297))"
,913,19576;27312;28715;49865;51848,5,tertiary;tertiary;residential;residential;tertiary,,,,-111.91648259,33.30683027,"POLYGON ((-111.91847406 33.30779297, -111.91449112 33.30779297, -111.91449112 33.30586756, -111.91847406 33.30586756, -111.91847406 33.30779297))"
,914,40894;40896;40898;44395;49998;49999;50057;50058;51841;51842,10,secondary;secondary;secondary;secondary;tertiary;tertiary;secondary;secondary;secondary;secondary,,,,-111.91249964,33.30683027,"POLYGON ((-111.91449112 33.30779297, -111.91050817 33.30779297, -111.91050817 33.30586756, -111.91449112 33.30586756, -111.91449112 33.30779297))"
,915,4354;4355;15485;15486;23023;23024;24674;47743;51724,9,residential;tertiary;tertiary;tertiary;residential;residential;residential;tertiary;residential,,,,-111.90453376,33.30683027,"POLYGON ((-111.90652523 33.30779297, -111.90254229 33.30779297, -111.90254229 33.30586756, -111.90652523 33.30586756, -111.90652523 33.30779297))"
,916,11006;47841;47849,3,residential;residential;tertiary,,,,-111.90055082,33.30683027,"POLYGON ((-111.90254229 33.30779297, -111.89855935 33.30779297, -111.89855935 33.30586756, -111.90254229 33.30586756, -111.90254229 33.30779297))"
,917,4352;4353;12306;26347;26353;41331;44783;47838;47840;47850;47851;49415,12,residential;tertiary;tertiary;secondary;secondary;secondary;tertiary;tertiary;residential;tertiary;tertiary;secondary,signal,,,-111.89656788,33.30683027,"POLYGON ((-111.89855935 33.30779297, -111.89457641 33.30779297, -111.89457641 33.30586756, -111.89855935 33.30586756, -111.89855935 33.30779297))"
,918,26344;26345;27282;27283;31532;36610;36611;37231;41326;41329;41330;48896;49414,13,secondary;secondary;motorway;motorway;motorway;secondary;secondary;secondary;secondary;secondary;secondary;motorway;secondary,signal,,,-111.89258494,33.30683027,"POLYGON ((-111.89457641 33.30779297, -111.89059346 33.30779297, -111.89059346 33.30586756, -111.89457641 33.30586756, -111.89457641 33.30779297))"
,919,22569;36609;41321;41322;41323;41325,6,residential;secondary;secondary;secondary;secondary;secondary,signal,,,-111.88860199,33.30683027,"POLYGON ((-111.89059346 33.30779297, -111.88661052 33.30779297, -111.88661052 33.30586756, -111.89059346 33.30586756, -111.89059346 33.30779297))"
,920,10581;10582;17717;22568;24212;36608;41324;41327;41328,9,residential;residential;residential;residential;residential;secondary;secondary;secondary;secondary,signal,,,-111.88461905,33.30683027,"POLYGON ((-111.88661052 33.30779297, -111.88262758 33.30779297, -111.88262758 33.30586756, -111.88661052 33.30586756, -111.88661052 33.30779297))"
,921,7765;7766;7767;17718;36588;41450;41451;41452;41453;41454;41465,11,residential;residential;residential;residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.88063611,33.30683027,"POLYGON ((-111.88262758 33.30779297, -111.87864464 33.30779297, -111.87864464 33.30586756, -111.88262758 33.30586756, -111.88262758 33.30779297))"
,922,36306;36307;36309;36310;36311;36586;36587;41455;41456;41457;41458;41459;41466;41467;41468;41469;41470;41471;41479;41480;41481;41482;41483;41484;44248,25,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal;signal;signal,,,-111.87665316,33.30683027,"POLYGON ((-111.87864464 33.30779297, -111.87466169 33.30779297, -111.87466169 33.30586756, -111.87864464 33.30586756, -111.87864464 33.30779297))"
,923,22567;34202;36584;36585;41460;41461;41472;41473;41474;41475;41476;47415;47416,13,tertiary;tertiary;tertiary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;tertiary;tertiary,signal;signal,,,-111.87267022,33.30683027,"POLYGON ((-111.87466169 33.30779297, -111.87067875 33.30779297, -111.87067875 33.30586756, -111.87466169 33.30586756, -111.87466169 33.30779297))"
,924,1422;22845;36583;38254;41462;41477,6,residential;residential;residential;residential;secondary;secondary,,,,-111.86868728,33.30683027,"POLYGON ((-111.87067875 33.30779297, -111.86669581 33.30779297, -111.86669581 33.30586756, -111.87067875 33.30586756, -111.87067875 33.30779297))"
,925,11893;22565;22566;24272;25646;25647;36582;41463;41464;41478,10,residential;unclassified;residential;residential;residential;residential;unclassified;secondary;secondary;secondary,,,,-111.86470434,33.30683027,"POLYGON ((-111.86669581 33.30779297, -111.86271287 33.30779297, -111.86271287 33.30586756, -111.86669581 33.30586756, -111.86669581 33.30779297))"
,926,35390;35391;35392;36581;42818;42819;42820;42824;42828;42830;44352;44353;44640;44641;49409;49410;49411,17,unclassified;residential;residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal;signal;signal,,,-111.8607214,33.30683027,"POLYGON ((-111.86271287 33.30779297, -111.85872993 33.30779297, -111.85872993 33.30586756, -111.86271287 33.30586756, -111.86271287 33.30779297))"
,927,25721;25918;35381;35387;42821;42823,6,residential;residential;residential;residential;secondary;secondary,,,,-111.85673845,33.30683027,"POLYGON ((-111.85872993 33.30779297, -111.85474698 33.30779297, -111.85474698 33.30586756, -111.85872993 33.30586756, -111.85872993 33.30779297))"
,928,9259;18875;20395;20396;25916;35379;35380;35385;35386;42825,10,residential;residential;residential;residential;residential;residential;secondary;residential;residential;secondary,,,,-111.85275551,33.30683027,"POLYGON ((-111.85474698 33.30779297, -111.85076404 33.30779297, -111.85076404 33.30586756, -111.85474698 33.30586756, -111.85474698 33.30779297))"
,929,9449;25856;35384;35389;42822;50320,6,residential;tertiary;residential;secondary;secondary;tertiary,,,,-111.84877257,33.30683027,"POLYGON ((-111.85076404 33.30779297, -111.8467811 33.30779297, -111.8467811 33.30586756, -111.85076404 33.30586756, -111.85076404 33.30779297))"
,930,21913;35373;35374;35375;35376;35382;35383;35388;42827;50101,10,residential;residential;secondary;residential;secondary;residential;residential;residential;secondary;secondary,signal;signal,,,-111.84478963,33.30683027,"POLYGON ((-111.8467811 33.30779297, -111.84279816 33.30779297, -111.84279816 33.30586756, -111.8467811 33.30586756, -111.8467811 33.30779297))"
,931,4575;32546;32550;32555;34935;35368;35369;35370;35371;35372;35377;35378;42157;42165;42167;42202;42203;42826;42829;42831;44931,21,primary;primary;primary;primary;secondary;secondary;residential;primary;primary;primary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;primary;primary;secondary,signal;signal;signal;signal,,,-111.84080669,33.30683027,"POLYGON ((-111.84279816 33.30779297, -111.83881522 33.30779297, -111.83881522 33.30586756, -111.84279816 33.30586756, -111.84279816 33.30779297))"
,932,8081;8082;8083;34933;42159;42160;50161,7,residential;secondary;secondary;residential;secondary;secondary;secondary,signal,,,-111.83682375,33.30683027,"POLYGON ((-111.83881522 33.30779297, -111.83483227 33.30779297, -111.83483227 33.30586756, -111.83881522 33.30586756, -111.83881522 33.30779297))"
,933,3613;3614;8084;28616;28620;42161;42162;47366,8,secondary;tertiary;secondary;secondary;secondary;secondary;secondary;tertiary,signal,,,-111.8328408,33.30683027,"POLYGON ((-111.83483227 33.30779297, -111.83084933 33.30779297, -111.83084933 33.30586756, -111.83483227 33.30586756, -111.83483227 33.30779297))"
,934,8085;8086;23393;35367,4,secondary;secondary;residential;secondary,,,,-111.82885786,33.30683027,"POLYGON ((-111.83084933 33.30779297, -111.82686639 33.30779297, -111.82686639 33.30586756, -111.83084933 33.30586756, -111.83084933 33.30779297))"
,935,8087;35914;35915;37933;42163;42164;42170;42171;42172;42173;42174;51466,12,secondary;secondary;secondary;residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.82487492,33.30683027,"POLYGON ((-111.82686639 33.30779297, -111.82288345 33.30779297, -111.82288345 33.30586756, -111.82686639 33.30586756, -111.82686639 33.30779297))"
,936,15883;21323;24498;24503;35366;36518;37928;37929;37930;37935;37936;38149;42158;42166;42168;42169;47376,17,residential;residential;residential;residential;tertiary;secondary;residential;residential;residential;residential;residential;residential;secondary;secondary;secondary;secondary;tertiary,,,,-111.82089198,33.30683027,"POLYGON ((-111.82288345 33.30779297, -111.81890051 33.30779297, -111.81890051 33.30586756, -111.82288345 33.30586756, -111.82288345 33.30779297))"
,937,2245;2246;6878;6879;7779;7780;18959;21324;24504;35363;35365;42297;42308,13,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;secondary;secondary,,,,-111.81690904,33.30683027,"POLYGON ((-111.81890051 33.30779297, -111.81491756 33.30779297, -111.81491756 33.30586756, -111.81890051 33.30586756, -111.81890051 33.30779297))"
,938,8088;11939;11940;17776;22148;35360;35361;35362;35364;42298;42299;47359;47360,13,tertiary;residential;residential;residential;tertiary;residential;residential;tertiary;tertiary;secondary;secondary;tertiary;tertiary,signal;signal,,,-111.81292609,33.30683027,"POLYGON ((-111.81491756 33.30779297, -111.81093462 33.30779297, -111.81093462 33.30586756, -111.81491756 33.30586756, -111.81491756 33.30779297))"
,939,42300;42301;42302;42303;42309;42310;42311;42312;42313;42314;42315;42316;42320;42322;44927;44930;49580,17,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.80894315,33.30683027,"POLYGON ((-111.81093462 33.30779297, -111.80695168 33.30779297, -111.80695168 33.30586756, -111.81093462 33.30586756, -111.81093462 33.30779297))"
,940,8089;33411;33412;36520;36528;36529;37947;42304;42305;42306;42321;44090;44091;44928;44929;49579;51458,17,residential;secondary;secondary;secondary;secondary;secondary;residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.80496021,33.30683027,"POLYGON ((-111.80695168 33.30779297, -111.80296874 33.30779297, -111.80296874 33.30586756, -111.80695168 33.30586756, -111.80695168 33.30779297))"
,941,2739;8090;10728;10729;12193;42317;42319,7,residential;residential;residential;residential;residential;secondary;secondary,,,,-111.80097727,33.30683027,"POLYGON ((-111.80296874 33.30779297, -111.7989858 33.30779297, -111.7989858 33.30586756, -111.80296874 33.30586756, -111.80296874 33.30779297))"
,942,1759;6616;6617;7567;7568;8080;21322;21325;32021;32022;36524;36525;41764;42307;42318;47351;47352,17,residential;tertiary;tertiary;residential;residential;residential;residential;residential;residential;residential;residential;tertiary;secondary;secondary;secondary;tertiary;tertiary,signal;signal,,,-111.79699433,33.30683027,"POLYGON ((-111.7989858 33.30779297, -111.79500285 33.30779297, -111.79500285 33.30586756, -111.7989858 33.30586756, -111.7989858 33.30779297))"
