name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,cell_id
,9660,41650348,turning_circle,,,,residential,0,-111.9360213,33.3316185,,,,1991
,9661,41650352,,,,,residential,0,-111.9169878,33.332521,,,,1996
,9662,41650357,,,,,residential,0,-111.9192366,33.3320119,,,,1995
,9663,41650563,turning_circle,,,,residential,0,-111.6602275,33.4255763,,,,6100
,9664,41650565,turning_circle,,,,residential,0,-111.6602238,33.4264581,,,,6100
,9665,41650568,,,,,tertiary,0,-111.6602589,33.4296642,,,,6250
,9666,41650570,turning_circle,,,,residential,0,-111.6602535,33.4291672,,,,6250
,9667,41650573,,,,,residential,0,-111.811752,33.3348409,,,,2176
,9668,41650578,,,,,residential,0,-111.8119408,33.3339589,,,,2102
,9669,41650579,,,,,tertiary,0,-111.8121125,33.3335215,,,,2102
,9670,41650583,turning_circle,,,,residential,0,-111.8144385,33.3284155,,,,1857
,9671,41650587,,,,,residential,0,-111.8143956,33.3288673,,,,1857
,9672,41650597,,,,,tertiary,0,-111.8139578,33.3303805,,,,1944
,9673,41650600,turning_circle,,,,residential,0,-111.8137862,33.3316068,,,,2022
,9674,41650601,,,,,residential,0,-111.8141038,33.330947,,,,2022
,9675,41650603,turning_circle,,,,residential,0,-112.0052745,33.3243506,,,,1654
,9676,41650606,,,,,residential,0,-112.0052884,33.3247725,,,,1654
,9677,41650608,,,,,residential,0,-112.0052751,33.3251239,,,,1733
,9678,41650610,,,,,residential,0,-112.0052877,33.3258038,,,,1733
,9679,41650611,turning_circle,,,,residential,0,-112.0052723,33.3264873,,,,1733
,9680,41650620,,,,,residential,0,-112.005356,33.2929257,,,,313
,9681,41650621,,,,,residential,0,-112.0054839,33.2922183,,,,234
,9682,41650624,,,,,residential,0,-112.0053005,33.3220633,,,,1570
,9683,41650627,,,,,residential,0,-112.0052884,33.3213374,,,,1570
,9684,41650637,turning_circle,,,,residential,0,-112.00462,33.2956022,,,,392
,9685,41650638,,,,,residential,0,-112.0047608,33.2972486,,,,475
,9686,41650642,turning_circle,,,,residential,0,-112.004204,33.3198727,,,,1487
,9687,41650645,turning_circle,,,,residential,0,-112.0024792,33.319724,,,,1487
,9688,41650655,,,,,residential,0,-112.0069463,33.3070352,,,,893
,9689,41650659,,,,,residential,0,-112.0070406,33.3077269,,,,893
,9690,41650663,,,,,residential,0,-112.007209,33.3083844,,,,977
,9691,41650894,turning_circle,,,,residential,0,-111.8083641,33.3283868,,,,1858
,9692,41650895,turning_circle,,,,residential,0,-111.8074525,33.3283869,,,,1858
,9693,41650898,,,,,residential,0,-111.815726,33.3286092,,,,1856
,9694,41650900,,,,,residential,0,-111.8176571,33.3283725,,,,1856
,9695,41650902,turning_circle,,,,residential,0,-111.8190819,33.3284012,,,,1855
,9696,41650905,,,,,residential,0,-111.8102923,33.3286969,,,,1858
,9697,41650908,turning_circle,,,,residential,1,-111.8091771,33.3285446,,,,1858
,9698,41650912,turning_circle,,,,residential,0,-111.8201585,33.3283675,,,,1855
,9699,41650915,,,,,residential,0,-111.822498,33.3286163,,,,1855
,9700,41650918,turning_circle,,,,residential,1,-111.8235022,33.3283797,,,,1854
,9701,41650921,,,,,residential,0,-111.8062736,33.3285077,,,,1859
,9702,41650923,,,,,residential,0,-111.8043081,33.3285292,,,,1859
,9703,41650925,turning_circle,,,,residential,1,-111.8032094,33.3285149,,,,1859
,9704,41650928,turning_circle,,,,residential,1,-111.8142013,33.3518827,,,,2764
,9705,41650929,,,,,residential,0,-111.8142088,33.3514953,,,,2764
,9706,41650931,,,,,residential,0,-111.8142088,33.351187,,,,2764
,9707,41650933,turning_circle,,,,residential,0,-111.8142174,33.3504198,,,,2764
,9708,41650937,turning_circle,,,,residential,1,-111.8111799,33.3041116,,,,856
,9709,41650938,,,,,tertiary,0,-111.810861,33.3041229,,,,857
,9710,41650943,,,,,residential,0,-111.7745972,33.4574247,,,,7241
,9711,41650953,,,,,residential,0,-111.7746401,33.4547125,,,,7171
,9712,41650958,,,,,residential,0,-111.7747098,33.4558359,,,,7171
,9713,41650963,,,,,residential,0,-111.7748807,33.4279166,,,,6146
,9714,41650964,,,,,residential,0,-111.7748858,33.4271751,,,,6146
,9715,41650966,,,,,residential,0,-111.774893,33.4264305,,,,6076
,9716,41650968,,,,,residential,0,-111.7749087,33.4254465,,,,6076
,9717,41650971,turning_circle,,,,residential,0,-111.7749221,33.4240611,,,,6001
,9718,41650974,turning_circle,,,,residential,0,-111.775642,33.4215144,,,,5915
,9719,41650975,turning_circle,,,,residential,0,-111.7756366,33.4221399,,,,5915
,9720,41651217,turning_circle,,,,residential,0,-111.7990003,33.4013976,,,,4978
,9721,41651222,turning_circle,,,,residential,0,-111.8297657,33.4012925,,,,4971
,9722,41651225,,,,,residential,0,-111.8277055,33.4013011,,,,4971
,9723,41651229,,,,,residential,0,-111.8119722,33.401329,,,,4975
,9724,41651231,,,,,residential,0,-111.8097741,33.4013279,,,,4976
,9725,41651236,,,,,residential,0,-111.8267442,33.4009715,,,,4972
,9726,41651239,,,,,residential,0,-111.8240062,33.4009643,,,,4972
,9727,41651241,,,,,tertiary,0,-111.8185671,33.4013182,,,,4974
,9728,41651246,,,,,residential,0,-111.8162741,33.4016661,,,,4974
,9729,41651331,,,,,residential,0,-111.8969064,33.4562987,,,,7222
,9730,41651335,,,,,residential,0,-111.8973757,33.457634,,,,7222
,9731,41651339,turning_circle,,,,residential,1,-111.8980906,33.4582657,,,,7295
,9732,41651343,,,,,residential,0,-111.8977494,33.460894,,,,7371
,9733,41651345,,,,,residential,0,-111.8977386,33.4619586,,,,7442
,9734,41651349,,,,,residential,0,-111.8977362,33.4624679,,,,7442
,9735,41651398,,,,,tertiary,0,-111.9371166,33.3427853,,,,2449
,9736,41651402,,,,,residential,0,-111.8717167,33.3435066,,,,2463
,9737,41651410,,,,,residential,0,-111.8697598,33.3427322,,,,2464
,9738,41651416,,,,,residential,0,-111.8689012,33.3427627,,,,2464
,9739,41651420,,,,,residential,0,-111.9423564,33.342897,,,,2448
,9740,41651427,,,,,residential,0,-111.9438678,33.3427668,,,,2447
,9741,41651429,,,,,residential,0,-111.9450741,33.342819,,,,2447
,9742,41651444,,,,,residential,0,-111.7053179,33.4204394,,,,5842
,9743,41651476,,,,,secondary,0,-111.7191239,33.4196298,,,,5840
,9744,41651486,,,,,residential,0,-111.7154635,33.4200547,,,,5840
,9745,41651488,,,,,tertiary,0,-111.710492,33.4200646,,,,5841
,9746,41651492,,,,,residential,0,-111.6565694,33.4188001,,,,5775
,9747,41651494,,,,,residential,0,-111.6554874,33.4187955,,,,5776
,9748,41651497,,,,,residential,0,-111.6543683,33.418789,,,,5776
,9749,41651498,,,,,residential,0,-111.6532852,33.4187756,,,,5776
,9750,41651508,,,,,residential,0,-111.7767428,33.4200147,,,,5832
,9751,41651509,,,,,residential,0,-111.7734791,33.4200804,,,,5833
,9752,41651522,,,,,residential,0,-111.6854693,33.4201587,,,,5847
,9753,41651525,,,,,primary,0,-111.6845064,33.4201595,,,,5847
,9754,41651556,,,,,residential,0,-111.6979035,33.4207251,,,,5844
,9755,41651558,,,,,residential,0,-111.6953379,33.4207313,,,,5845
,9756,41651562,,,,,residential,0,-111.6910201,33.420743,,,,5846
,9757,41651563,,,,,residential,0,-111.6905234,33.420794,,,,5846
,9758,41651565,turning_circle,,,,residential,1,-111.6890913,33.4208043,,,,5846
,9759,41651569,,,,,tertiary,0,-111.6753329,33.4195341,,,,5849
,9760,41651577,,,,,residential,0,-111.6732322,33.4191474,,,,5771
,9761,41651585,,,,,residential,0,-111.6724935,33.4185879,,,,5771
,9762,41651586,,,,,residential,0,-111.7924656,33.4205688,,,,5829
,9763,41651587,,,,,residential,0,-111.7905076,33.4206585,,,,5830
,9764,41651660,,,,,residential,0,-111.9281849,33.3758672,,,,3785
,9765,41651662,,,,,residential,0,-111.9284253,33.3745268,,,,3697
,9766,41651664,,,,,residential,0,-111.9284264,33.3738668,,,,3697
,9767,41651666,,,,,residential,0,-111.9283394,33.3725414,,,,3604
,9768,41651668,,,,,tertiary,0,-111.9281678,33.372097,,,,3604
,9769,41651835,,,,,residential,0,-111.7300944,33.3576584,,,,3001
,9770,41651841,,,,,residential,0,-111.7173485,33.3576728,,,,3004
,9771,41651843,,,,,residential,0,-111.7131666,33.3576919,,,,3005
,9772,41651847,,,,,residential,0,-111.6956418,33.358745,,,,3084
,9773,41651848,,,,,residential,0,-111.6934072,33.3587649,,,,3085
,9774,41651850,,,,,residential,0,-111.6922731,33.3587751,,,,3085
,9775,41651853,,,,,residential,0,-111.6911575,33.3582794,,,,3086
,9776,41651856,,,,,residential,0,-111.6884043,33.3582752,,,,3086
,9777,41651872,,,,,residential,0,-111.9073762,33.4690475,,,,7673
,9778,41651874,turning_circle,,,,residential,0,-111.9814117,33.4674548,,,,7577
,9779,41651875,turning_circle,,,,residential,0,-111.9802932,33.4674411,,,,7577
,9780,41651886,,,,,residential,0,-111.9934621,33.4676688,,,,7657
,9781,41651887,,,,,residential,0,-111.9913503,33.4676424,,,,7657
,9782,41651903,turning_circle,,,,residential,1,-111.9887501,33.4679649,,,,7658
,9783,41651905,,,,,residential,0,-111.9871637,33.4679388,,,,7658
,9784,41651910,,,,,residential,0,-111.9380785,33.4677011,,,,7666
,9785,41651912,,,,,residential,0,-111.9348193,33.4677031,,,,7666
,9786,41651915,,,,,residential,0,-111.9326863,33.4683359,,,,7667
,9787,41651918,,,,,residential,1,-111.9827179,33.4672424,,,,7576
,9788,41651923,,,,,residential,0,-111.9305335,33.467815,,,,7667
,9789,41651937,turning_circle,,,,residential,0,-111.9249553,33.4679454,,,,7669
,9790,41651939,,,,,residential,0,-111.9236142,33.4679275,,,,7669
,9791,41651941,,,,,residential,0,-111.9227773,33.4679186,,,,7669
,9792,41651942,,,,,residential,0,-111.9218916,33.4679225,,,,7670
,9793,41651944,,,,,residential,0,-111.9210285,33.4679365,,,,7670
,9794,41651948,,,,,residential,0,-111.9193184,33.4679327,,,,7670
,9795,41651950,,,,,residential,0,-112.0009967,33.4667385,,,,7572
,9796,41651952,,,,,residential,0,-111.9999223,33.4667357,,,,7572
,9797,41651953,,,,,residential,0,-111.9979019,33.4667291,,,,7573
,9798,41651969,,,,,residential,0,-112.0287082,33.4673441,,,,7565
,9799,41651970,,,,,residential,0,-112.0287048,33.4676752,,,,7649
,9800,41651971,turning_circle,,,,residential,1,-112.0275097,33.4676697,,,,7649
,9801,41651975,,,,,secondary,0,-112.0042395,33.4674288,,,,7571
,9802,41651978,,,,,residential,0,-111.9974465,33.4663621,,,,7573
,9803,41651979,,,,,residential,0,-111.9963939,33.4672331,,,,7573
,9804,41651981,,,,,secondary,0,-111.9955842,33.4672281,,,,7573
,9805,41651985,,,,,residential,0,-112.012033,33.4679846,,,,7652
,9806,41651986,,,,,residential,0,-112.0111792,33.4679804,,,,7652
,9807,41651989,,,,,residential,0,-112.0094723,33.467972,,,,7653
,9808,41651991,,,,,residential,0,-112.0085862,33.4679355,,,,7653
,9809,41651992,,,,,residential,0,-112.0064259,33.4679465,,,,7653
,9810,41652002,,,,,residential,0,-111.8962555,33.4672272,,,,7595
,9811,41652007,turning_circle,,,,residential,0,-111.912829,33.4680638,,,,7672
,9812,41652009,,,,,residential,0,-111.9089645,33.4682507,,,,7673
,9813,41652010,turning_circle,,,,residential,1,-112.0179616,33.467583,,,,7568
,9814,41652012,,,,,residential,0,-112.0158269,33.4675892,,,,7568
,9815,41652016,,,,,tertiary,0,-111.9004844,33.4673267,,,,7594
,9816,41652017,,,,,residential,0,-111.8976741,33.4673359,,,,7595
,9817,41652019,,,,,residential,0,-111.8965684,33.467494,,,,7595
,9818,41652022,,,,,residential,0,-112.0151372,33.4681231,,,,7651
,9819,41652023,,,,,residential,1,-112.0141326,33.4681259,,,,7651
,9820,41652026,,,,,residential,0,-111.9776458,33.4674875,,,,7578
,9821,41652107,,,,,tertiary,0,-111.9276849,33.3152421,,,,1246
,9822,41652119,,,,,tertiary,0,-111.9263592,33.3147039,,,,1247
,9823,41652171,,,,,tertiary,0,-111.9245674,33.3139141,,,,1247
,9824,41652176,,,,,tertiary,0,-111.923402,33.3142451,,,,1247
,9825,41652188,,,,,tertiary,0,-111.9220915,33.3153229,,,,1248
,9826,41652191,,,,,tertiary,0,-111.9213316,33.3158077,,,,1336
,9827,41652194,,,,,tertiary,0,-111.9197061,33.3159968,,,,1336
,9828,41652202,turning_circle,,,,residential,0,-111.7933659,33.3348051,,,,2181
,9829,41652206,,,,,residential,0,-111.7943431,33.3329252,,,,2107
,9830,41652209,,,,,residential,0,-111.79189,33.316346,,,,1368
,9831,41652211,,,,,residential,0,-111.7923948,33.315469,,,,1280
,9832,41652215,,,,,residential,0,-111.7926094,33.3148092,,,,1280
,9833,41652219,turning_circle,,,,residential,1,-111.7926437,33.3143931,,,,1280
,9834,41652223,turning_circle,,,,residential,0,-111.7917121,33.3423078,,,,2411
,9835,41652225,,,,,residential,0,-111.7917081,33.3415681,,,,2411
,9836,41652227,,,,,residential,0,-111.7917167,33.340851,,,,2411
,9837,41652238,,,,,tertiary,0,-111.7923089,33.3399691,,,,2336
,9838,41652242,turning_circle,,,,residential,0,-111.7924205,33.3203606,,,,1539
,9839,41652243,,,,,residential,0,-111.7924119,33.3196362,,,,1539
,9840,41652245,turning_circle,,,,residential,0,-111.7924119,33.3189189,,,,1453
,9841,41652251,,,,,residential,0,-111.7917851,33.3463524,,,,2622
,9842,41652253,,,,,residential,0,-111.7918279,33.3445379,,,,2554
,9843,41652264,,,,,residential,0,-111.8609829,33.4180672,,,,5736
,9844,41652266,,,,,residential,0,-111.8609169,33.4199638,,,,5812
,9845,41652268,traffic_signals,,signal,,residential,0,-111.8609119,33.4221383,,,,5894
,9846,41652272,,,,,residential,0,-111.8613597,33.4237257,,,,5982
,9847,41652273,,,,,residential,0,-111.8613415,33.4244533,,,,5982
,9848,41652274,,,,,residential,0,-111.8613226,33.4251803,,,,5982
,9849,41652276,,,,,residential,0,-111.8613222,33.4259208,,,,6054
,9850,41652279,,,,,residential,0,-111.8612851,33.4273938,,,,6128
,9851,41652281,,,,,residential,0,-111.8612583,33.4281165,,,,6128
,9852,41652284,,,,,residential,0,-111.8612479,33.4298954,,,,6202
,9853,41652287,,,,,residential,0,-111.8611382,33.4305493,,,,6202
,9854,41652294,,,,,residential,0,-111.8609803,33.4161433,,,,5657
,9855,41652304,,,,,residential,0,-111.8618076,33.4315995,,,,6273
,9856,41652360,turning_circle,,,,residential,0,-111.9362113,33.3734511,,,,3695
,9857,41652363,,,,,residential,0,-111.934989,33.3738013,,,,3695
,9858,41652364,,,,,residential,0,-111.9338818,33.3737081,,,,3696
,9859,41652367,,,,,residential,0,-111.9329325,33.3740531,,,,3696
,9860,41652368,,,,,residential,0,-111.9293448,33.3744044,,,,3697
,9861,41652593,turning_circle,,,,residential,0,-111.7603847,33.3746336,,,,3736
,9862,41652599,,,,,residential,0,-111.7564107,33.3743612,,,,3737
,9863,41652612,,,,,residential,0,-111.9278071,33.2931113,,,,329
,9864,41652613,turning_circle,,,,residential,0,-111.9277877,33.2923567,,,,249
,9865,41652615,,,,,residential,0,-111.9281452,33.3001892,,,,657
,9866,41652626,turning_circle,,,,residential,0,-111.9279795,33.2986093,,,,571
,9867,41652808,turning_circle,,,,residential,0,-111.9554234,33.3227071,,,,1580
,9868,41652812,turning_circle,,,,residential,0,-111.940733,33.3239986,,,,1668
,9869,41652814,,,,,residential,0,-111.9419776,33.3239627,,,,1668
,9870,41652827,,,,,residential,0,-111.9439345,33.3242926,,,,1667
,9871,41652829,,,,,residential,0,-111.9448787,33.3242783,,,,1667
,9872,41652831,,,,,secondary,0,-111.9455996,33.3242711,,,,1667
,9873,41652836,,,,,residential,0,-111.9388842,33.3240427,,,,1668
,9874,41652916,turning_circle,,,,residential,0,-111.7059356,33.4462484,,,,6804
,9875,41652917,,,,,residential,0,-111.7057317,33.4456889,,,,6804
,9876,41652976,,,,,residential,0,-111.7062107,33.4156557,,,,5687
,9877,41652980,,,,,residential,0,-111.7061969,33.418151,,,,5765
,9878,41652982,,,,,residential,0,-111.7061783,33.419785,,,,5842
,9879,41652984,,,,,residential,0,-111.7061676,33.4222689,,,,5933
,9880,41652985,,,,,residential,0,-111.7061581,33.4228074,,,,5933
,9881,41652986,,,,,residential,0,-111.7061677,33.4237192,,,,6018
,9882,41652987,,,,,residential,0,-111.7061492,33.4244076,,,,6018
,9883,41652988,,,,,residential,0,-111.706132,33.4250832,,,,6018
,9884,41653175,,,,,residential,0,-111.7051738,33.4640984,,,,7550
,9885,41653177,turning_circle,,,,residential,0,-111.7051845,33.4631363,,,,7472
,9886,41653180,,,,,residential,0,-111.7061176,33.4268275,,,,6093
,9887,41653182,,,,,residential,0,-111.7061095,33.4274648,,,,6163
,9888,41653184,,,,,residential,0,-111.7061098,33.4281332,,,,6163
,9889,41653186,,,,,residential,0,-111.7060897,33.428773,,,,6163
,9890,41653187,,,,,residential,0,-111.7060961,33.4294414,,,,6240
,9891,41653189,,,,,residential,0,-111.7060848,33.4301142,,,,6240
,9892,41653190,,,,,residential,0,-111.7060964,33.4306128,,,,6240
,9893,41653192,,,,,residential,0,-111.7061087,33.4312961,,,,6309
,9894,41653196,,,,,residential,0,-111.706201,33.4319773,,,,6309
,9895,41653198,,,,,residential,0,-111.7062079,33.4326748,,,,6309
,9896,41653200,,,,,residential,0,-111.7062052,33.4336369,,,,6371
,9897,41653203,,,,,residential,0,-111.7061736,33.4346119,,,,6371
,9898,41653205,,,,,residential,0,-111.7061673,33.435308,,,,6453
,9899,41653223,,,,,residential,0,-111.7059086,33.464886,,,,7550
,9900,41653228,,,,,residential,0,-111.7059247,33.463991,,,,7550
,9901,41653234,turning_circle,,,,residential,0,-111.705923,33.4629083,,,,7472
,9902,41653307,,,,,residential,0,-111.8606129,33.3313998,,,,2010
,9903,41653308,turning_circle,,,,residential,1,-111.8597804,33.3313209,,,,2010
,9904,41653334,,,,,residential,1,-111.9005074,33.4528729,,,,7076
,9905,41653421,,,,,residential,0,-111.7854545,33.4420754,,,,6638
,9906,41653422,turning_circle,,,,residential,1,-111.7854411,33.4432353,,,,6710
,9907,41653426,,,,,residential,0,-111.786287,33.4461455,,,,6784
,9908,41653428,turning_circle,,,,residential,1,-111.7860444,33.4472204,,,,6864
,9909,41653430,,,,,residential,0,-111.7861279,33.4274558,,,,6144
,9910,41653432,turning_circle,,,,residential,1,-111.7861133,33.4282454,,,,6144
,9911,41653455,,,,,residential,0,-111.9393578,33.3767902,,,,3782
,9912,41653456,turning_circle,,,,residential,1,-111.9387655,33.3767921,,,,3782
,9913,41653460,,,,,residential,0,-111.9027881,33.3778861,,,,3885
,9914,41653461,turning_circle,,,,residential,1,-111.9019384,33.3778789,,,,3886
,9915,41653464,turning_circle,,,,residential,1,-111.9010458,33.3778861,,,,3886
,9916,41653465,,,,,residential,0,-111.9006338,33.3778861,,,,3886
,9917,41653467,turning_circle,,,,residential,1,-111.9002046,33.3778933,,,,3886
,9918,41653470,turning_circle,,,,residential,0,-111.8992691,33.3779291,,,,3886
,9919,41653471,,,,,residential,0,-111.8972091,33.3779291,,,,3887
,9920,41653486,,,,,unclassified,0,-111.9639725,33.4041904,,,,5119
,9921,41653487,,,,,unclassified,0,-111.9639536,33.4001271,,,,4850
,9922,41653552,turning_circle,,,,residential,1,-111.9338365,33.4033553,,,,5037
,9923,41653554,,,,,residential,0,-111.9338451,33.4027749,,,,5037
,9924,41653762,,,,,residential,0,-111.9471491,33.3902032,,,,4401
,9925,41653764,turning_circle,,,,residential,1,-111.9472178,33.3897374,,,,4401
,9926,41653766,turning_circle,,,,residential,1,-111.9486371,33.3589443,,,,3026
,9927,41653770,,,,,residential,0,-111.9490663,33.3587795,,,,3026
,9928,41653773,,,,,residential,0,-111.9494525,33.3585501,,,,3026
,9929,41653780,,,,,residential,0,-111.9497272,33.3571664,,,,2952
,9930,41653781,turning_circle,,,,residential,1,-111.9497272,33.3566503,,,,2952
,9931,41653784,,,,,residential,0,-111.9246828,33.3609551,,,,3112
,9932,41654156,,,,,residential,0,-111.9980222,33.4690349,,,,7656
,9933,41654259,,,,,residential,0,-111.9105879,33.3173266,,,,1338
,9934,41654262,,,,,residential,0,-111.910587,33.3168575,,,,1338
,9935,41654264,,,,,residential,1,-111.910579,33.3165089,,,,1338
,9936,41654266,turning_circle,,,,residential,0,-111.910463,33.3263441,,,,1755
,9937,41654270,turning_circle,,,,residential,1,-111.9104335,33.3123345,,,,1167
,9938,41654271,,,,,residential,0,-111.9103964,33.3114,,,,1080
,9939,41654273,,,,,residential,0,-111.9103998,33.3106544,,,,1080
,9940,41654275,,,,,residential,0,-111.9103945,33.3099281,,,,1080
,9941,41654277,,,,,residential,0,-111.910382,33.3092142,,,,999
,9942,41654279,,,,,residential,0,-111.9103857,33.3084613,,,,999
,9943,41654367,,,,,residential,0,-111.6710504,33.4679193,,,,7704
,9944,41654372,,,,,residential,0,-111.6701505,33.4686377,,,,7704
,9945,41654374,,,,,residential,0,-111.6680774,33.46869,,,,7704
,9946,41654477,,,,,residential,0,-111.7497083,33.3725521,,,,3648
,9947,41654479,turning_circle,,,,residential,0,-111.7488668,33.3725708,,,,3648
,9948,41654601,,,,,residential,0,-111.8096406,33.3324458,,,,2023
,9949,41654603,,,,,residential,0,-111.8083273,33.3321231,,,,2023
,9950,41654605,,,,,residential,0,-111.8079617,33.3321248,,,,2023
,9951,41654607,turning_circle,,,,residential,1,-111.8075978,33.3321805,,,,2023
,9952,41654611,turning_circle,,,,residential,0,-111.823631,33.3320442,,,,2019
,9953,41654612,,,,,residential,0,-111.8228413,33.3320514,,,,2020
,9954,41654614,,,,,tertiary,0,-111.8207556,33.333084,,,,2100
,9955,41654615,,,,,residential,0,-111.8202406,33.3329478,,,,2100
,9956,41654622,,,,,residential,0,-111.8192193,33.3329908,,,,2100
,9957,41654624,turning_circle,,,,residential,1,-111.8189446,33.3329765,,,,2100
,9958,41654663,,,,,residential,0,-111.9138914,33.4169249,,,,5644
,9959,41654666,stop,,,,residential,0,-111.9128676,33.41707,,,,5644
,9960,41654668,stop,,,,residential,0,-111.911792,33.4170678,,,,5644
,9961,41654670,,,,,residential,0,-111.8961967,33.4158077,,,,5648
,9962,41654672,,,,,residential,0,-111.8940681,33.4158181,,,,5649
,9963,41654675,,,,,tertiary,0,-111.9294043,33.4166443,,,,5640
,9964,41654678,,,,,residential,0,-111.920587,33.4167118,,,,5642
,9965,41654679,,,,,residential,0,-111.9187765,33.4166821,,,,5642
,9966,41654681,,,,,tertiary,0,-111.9177293,33.4166715,,,,5643
,9967,41654686,,,,,residential,1,-111.9073356,33.4168555,,,,5645
,9968,41654745,turning_circle,,,,residential,0,-111.9854967,33.3253153,,,,1738
,9969,41654746,,,,,residential,0,-111.9846813,33.3248392,,,,1658
,9970,41654748,,,,,residential,0,-111.9838551,33.3243786,,,,1658
,9971,41654754,,,,,residential,0,-111.9815314,33.3242969,,,,1659
,9972,41654755,,,,,residential,0,-111.9802181,33.3243327,,,,1659
,9973,41654761,,,,,residential,0,-112.0042316,33.3264975,,,,1733
,9974,41654767,turning_circle,,,,residential,0,-112.0026703,33.3264655,,,,1733
,9975,41654772,turning_circle,,,,residential,0,-112.0017542,33.326473,,,,1734
,9976,41654776,,,,,residential,0,-111.999772,33.3264708,,,,1734
,9977,41654781,turning_circle,,,,residential,1,-111.9962747,33.3264365,,,,1735
,9978,41654783,,,,,residential,0,-111.9957129,33.3264355,,,,1735
,9979,41654785,turning_circle,,,,residential,1,-111.9949014,33.3264294,,,,1735
,9980,41654979,,,,,residential,0,-111.9172913,33.3432445,,,,2454
,9981,41654981,,,,,residential,0,-111.9138935,33.3429125,,,,2455
,9982,41654984,,,,,residential,0,-111.9101933,33.3427851,,,,2456
,9983,41654988,,,,,residential,0,-111.9092664,33.3428568,,,,2456
,9984,41654990,,,,,residential,0,-111.9079789,33.3433587,,,,2456
,9985,41655000,,,,,residential,0,-111.903782,33.344849,,,,2528
,9986,41655001,,,,,residential,0,-111.9028121,33.3448419,,,,2528
,9987,41655003,,,,,residential,1,-111.9023592,33.3448498,,,,2529
,9988,41655007,,,,,residential,0,-111.9321425,33.343865,,,,2450
,9989,41655011,,,,,residential,0,-111.9331382,33.3433989,,,,2450
,9990,41655021,turning_circle,,,,residential,0,-111.9356616,33.3429616,,,,2449
,9991,41655024,turning_circle,,,,residential,0,-111.9291728,33.343105,,,,2451
,9992,41655026,,,,,residential,0,-111.9303487,33.3430978,,,,2451
,9993,41655028,turning_circle,,,,residential,0,-111.9318507,33.3430906,,,,2450
,9994,41655032,,,,,residential,0,-111.9275567,33.3430873,,,,2451
,9995,41655049,,,,,secondary,0,-111.7876998,33.4491569,,,,6938
,9996,41655054,,,,,residential,0,-111.7868955,33.4491454,,,,6939
,9997,41655064,,,,,residential,0,-111.7857148,33.4491794,,,,6939
,9998,41655071,,,,,residential,0,-111.7847165,33.4491205,,,,6939
,9999,41655072,turning_loop,,,,residential,0,-111.7842471,33.4491134,,,,6939
,10000,41655074,,,,,residential,0,-111.784254,33.4486935,,,,6939
,10001,41655079,,,,,residential,0,-111.7846778,33.4501248,,,,6939
,10002,41655081,,,,,residential,0,-111.7841475,33.450123,,,,6939
,10003,41655085,,,,,residential,0,-111.8949031,33.4624051,,,,7442
,10004,41655087,,,,,residential,0,-111.8948389,33.4620612,,,,7442
,10005,41655089,,,,,residential,0,-111.8948837,33.4597044,,,,7295
,10006,41655095,turning_circle,,,,residential,1,-111.8948494,33.4641801,,,,7516
,10007,41655099,,,,,residential,0,-111.895,33.45926,,,,7295
,10008,41655103,,,,,residential,0,-111.894633,33.4575323,,,,7222
,10009,41655105,turning_circle,,,,residential,0,-111.8949778,33.4582599,,,,7295
,10010,41655154,,,,,residential,0,-111.8947598,33.4560663,,,,7222
,10011,41655361,,,,,residential,0,-111.8531558,33.4287137,,,,6130
,10012,41655363,,,,,residential,0,-111.8546034,33.4286996,,,,6130
,10013,41655369,,,,,residential,0,-111.8767273,33.4289305,,,,6124
,10014,41655371,turning_circle,,,,residential,0,-111.8749096,33.4289345,,,,6124
,10015,41655413,,,,,secondary,0,-111.9125945,33.4403891,,,,6550
,10016,41655424,turning_circle,,,,residential,1,-111.789694,33.396647,,,,4799
,10017,41655426,,,,,residential,0,-111.7896967,33.3956991,,,,4706
,10018,41655813,,,,,tertiary,0,-111.8177613,33.4300397,,,,6212
,10019,41655816,,,,,secondary,0,-111.8179169,33.4223564,,,,5905
,10020,41655818,,,,,residential,0,-111.8179115,33.4267223,,,,6065
,10021,41655820,turning_circle,,,,residential,0,-111.8179276,33.4274431,,,,6136
,10022,41655821,,,,,residential,0,-111.8175934,33.4521196,,,,7010
,10023,41655823,,,,,residential,0,-111.8175919,33.4528635,,,,7088
,10024,41655824,,,,,residential,0,-111.8175812,33.4536065,,,,7088
,10025,41655826,,,,,residential,0,-111.8175865,33.4543897,,,,7160
,10026,41655828,,,,,residential,0,-111.8175812,33.4551595,,,,7160
,10027,41655875,turning_circle,,,,residential,0,-111.6679255,33.4426198,,,,6736
,10028,41655960,,,,,residential,0,-111.8675652,33.426138,,,,6052
,10029,41655965,,,,,residential,0,-111.9273781,33.3655811,,,,3351
,10030,41655967,,,,,residential,0,-111.9264426,33.3655811,,,,3351
,10031,41655969,,,,,residential,0,-111.9253525,33.3655811,,,,3352
,10032,41655971,turning_circle,,,,residential,1,-111.9248118,33.365574,,,,3352
,10033,41655975,turning_circle,,,,residential,0,-111.9324827,33.365809,,,,3350
,10034,41655977,,,,,residential,0,-111.9307747,33.3658018,,,,3350
